Timestamp,G.Mercury,HighPrice,LowPrice,Timestamp,G.Mercury,HighPrice,LowPrice,Timestamp,G.Mercury,HighPrice,LowPrice,Timestamp,G.Mercury,HighPrice,LowPrice,Timestamp,G.Mercury,HighPrice,LowPrice,Timestamp,G.Mercury,HighPrice,LowPrice,Timestamp,G.Mercury,HighPrice,LowPrice,Timestamp,G.Mercury,HighPrice,LowPrice,Timestamp,G.Mercury,HighPrice,LowPrice,Timestamp,G.Mercury,HighPrice,LowPrice,Timestamp,G.Mercury,HighPrice,LowPrice,Timestamp,G.Mercury,HighPrice,LowPrice,Timestamp,G.Mercury,HighPrice,LowPrice,Timestamp,G.Mercury,HighPrice,LowPrice,Timestamp,G.Mercury,HighPrice,LowPrice,Timestamp,G.Mercury,HighPrice,LowPrice,Timestamp,G.Mercury,HighPrice,LowPrice,Timestamp,G.Mercury,HighPrice,LowPrice,Timestamp,G.Mercury,HighPrice,LowPrice,Timestamp,G.Mercury,HighPrice,LowPrice,Timestamp,G.Mercury,HighPrice,LowPrice,Timestamp,G.Mercury,HighPrice,LowPrice,Timestamp,G.Mercury,HighPrice,LowPrice,Timestamp,G.Mercury,HighPrice,LowPrice
,,,,1926-10-23 12:00,230.061,,,1927-05-16 12:00,50.673,,,1927-10-20 12:00,230.72,,,1927-11-08 12:00,228.848,,,1927-12-02 12:00,230.633,,,1928-05-07 12:00,51.919,,,1928-11-25 12:00,230.662,,,1929-04-28 12:00,50.301,,,1929-11-18 12:00,230.802,,,1930-04-22 12:00,51.142,,,1930-11-11 12:00,231.33,,,1931-06-04 12:00,50.017,,,1931-11-03 12:00,230.14,,,1932-05-29 12:00,51.818,,,1932-10-27 12:00,231.348,,,1933-05-21 12:00,51.728,,,1933-10-21 12:00,230.76,,,1933-11-24 12:00,229.85,,,1933-12-02 12:00,230.166,,,1934-05-12 12:00,50.678,,,1934-11-29 12:00,230.189,,,1935-05-04 12:00,51.779,,,1935-11-23 12:00,231.184,,
,,,,1926-10-24 12:00,231.412,,,1927-05-17 12:00,52.829,,,1927-10-21 12:00,231.574,,,1927-11-09 12:00,227.531,,,1927-12-03 12:00,231.969,,,1928-05-08 12:00,54.074,,,1928-11-26 12:00,232.216,,,1929-04-29 12:00,52.269,,,1929-11-19 12:00,232.399,,,1930-04-23 12:00,52.489,,,1930-11-12 12:00,232.913,,,1931-06-05 12:00,51.401,,,1931-11-04 12:00,231.682,,,1932-05-30 12:00,53.686,,,1932-10-28 12:00,232.788,,,1933-05-22 12:00,53.823,,,1933-10-22 12:00,231.98,,,1933-11-25 12:00,229.259,,,1933-12-03 12:00,230.88,,,1934-05-13 12:00,52.857,,,1934-11-30 12:00,231.653,,,1935-05-05 12:00,53.875,,,1935-11-24 12:00,232.767,,
,,,,1926-10-25 12:00,232.746,,,1927-05-18 12:00,55.0,,,1927-10-22 12:00,232.367,,,1927-11-10 12:00,226.201,,,1927-12-04 12:00,233.334,,,1928-05-09 12:00,56.216,,,1928-11-27 12:00,233.772,,,1929-04-30 12:00,54.194,,,1929-11-20 12:00,233.993,,,1930-04-24 12:00,53.758,,,1930-11-13 12:00,234.491,,,1931-06-06 12:00,52.832,,,1931-11-05 12:00,233.217,,,1932-05-31 12:00,55.591,,,1932-10-29 12:00,234.218,,,1933-05-23 12:00,55.944,,,1933-10-23 12:00,233.173,,,1933-11-26 12:00,228.862,,,1933-12-04 12:00,231.698,,,1934-05-14 12:00,55.041,,,1934-12-01 12:00,233.131,,,1935-05-06 12:00,55.944,,,1935-11-25 12:00,234.348,,
,,,,1926-10-26 12:00,234.062,,,1927-05-19 12:00,57.183,,,1927-10-23 12:00,233.091,,,1927-11-11 12:00,224.903,,,1927-12-05 12:00,234.725,,,1928-05-10 12:00,58.34,,,1928-11-28 12:00,235.331,,,1929-05-01 12:00,56.073,,,1929-11-21 12:00,235.583,,,1930-04-25 12:00,54.946,,,1930-11-14 12:00,236.065,,,1931-06-07 12:00,54.309,,,1931-11-06 12:00,234.746,,,1932-06-01 12:00,57.532,,,1932-10-30 12:00,235.636,,,1933-05-24 12:00,58.086,,,1933-10-24 12:00,234.335,,,1933-11-27 12:00,228.657,,,1933-12-05 12:00,232.607,,,1934-05-15 12:00,57.226,,,1934-12-02 12:00,234.621,,,1935-05-07 12:00,57.983,,,1935-11-26 12:00,235.929,,
,,,,1926-10-27 12:00,235.358,,,1927-05-20 12:00,59.372,,,1927-10-24 12:00,233.738,,,1927-11-12 12:00,223.678,,,1927-12-06 12:00,236.137,,,1928-05-11 12:00,60.44,,,1928-11-29 12:00,236.891,,,1929-05-02 12:00,57.902,,,1929-11-22 12:00,237.17,,,1930-04-26 12:00,56.053,,,1930-11-15 12:00,237.634,,,1931-06-08 12:00,55.833,,,1931-11-07 12:00,236.269,,,1932-06-02 12:00,59.508,,,1932-10-31 12:00,237.041,,,1933-05-25 12:00,60.247,,,1933-10-25 12:00,235.464,,,1933-11-28 12:00,228.637,,,1933-12-06 12:00,233.597,,,1934-05-16 12:00,59.407,,,1934-12-03 12:00,236.121,,,1935-05-08 12:00,59.986,,,1935-11-27 12:00,237.509,,
,,,,1926-10-28 12:00,236.632,,,1927-05-21 12:00,61.565,,,1927-10-25 12:00,234.302,,,1927-11-13 12:00,222.566,,,1927-12-07 12:00,237.567,,,1928-05-12 12:00,62.512,,,1928-11-30 12:00,238.453,,,1929-05-03 12:00,59.679,,,1929-11-23 12:00,238.754,,,1930-04-27 12:00,57.077,,,1930-11-16 12:00,239.199,,,1931-06-09 12:00,57.402,,,1931-11-08 12:00,237.785,,,1932-06-03 12:00,61.519,,,1932-11-01 12:00,238.434,,,1933-05-26 12:00,62.424,,,1933-10-26 12:00,236.555,,,1933-11-29 12:00,228.792,,,1933-12-07 12:00,234.658,,,1934-05-17 12:00,61.58,,,1934-12-04 12:00,237.629,,,1935-05-09 12:00,61.95,,,1935-11-28 12:00,239.087,,
,,,,1926-10-29 12:00,237.882,,,1927-05-22 12:00,63.757,,,1927-10-26 12:00,234.773,,,1927-11-14 12:00,221.598,,,1927-12-08 12:00,239.013,,,1928-05-13 12:00,64.553,,,1928-12-01 12:00,240.016,,,1929-05-04 12:00,61.4,,,1929-11-24 12:00,240.336,,,1930-04-28 12:00,58.016,,,1930-11-17 12:00,240.759,,,1931-06-10 12:00,59.017,,,1931-11-09 12:00,239.294,,,1932-06-04 12:00,63.562,,,1932-11-02 12:00,239.812,,,1933-05-27 12:00,64.613,,,1933-10-27 12:00,237.607,,,1933-11-30 12:00,229.108,,,1933-12-08 12:00,235.779,,,1934-05-18 12:00,63.739,,,1934-12-05 12:00,239.144,,,1935-05-10 12:00,63.872,,,1935-11-29 12:00,240.664,,
,,,,1926-10-30 12:00,239.107,,,1927-05-23 12:00,65.943,,,1927-10-27 12:00,235.141,,,1927-11-15 12:00,220.8,,,1927-12-09 12:00,240.472,,,1928-05-14 12:00,66.558,,,1928-12-02 12:00,241.578,,,1929-05-05 12:00,63.063,,,1929-11-25 12:00,241.915,,,1930-04-29 12:00,58.87,,,1930-11-18 12:00,242.316,,,1931-06-11 12:00,60.677,,,1931-11-10 12:00,240.798,,,1932-06-05 12:00,65.636,,,1932-11-03 12:00,241.175,,,1933-05-28 12:00,66.81,,,1933-10-28 12:00,238.613,,,1933-12-01 12:00,229.571,,,1933-12-09 12:00,236.954,,,1934-05-19 12:00,65.881,,,1934-12-06 12:00,240.666,,,1935-05-11 12:00,65.747,,,1935-11-30 12:00,242.239,,
,,,,1926-10-31 12:00,240.303,,,1927-05-24 12:00,68.118,,,1927-10-28 12:00,235.397,,,1927-11-16 12:00,220.189,,,1927-12-10 12:00,241.943,,,1928-05-15 12:00,68.524,,,1928-12-03 12:00,243.142,,,1929-05-06 12:00,64.667,,,1929-11-26 12:00,243.491,,,1930-04-30 12:00,59.638,,,1930-11-19 12:00,243.87,,,1931-06-12 12:00,62.382,,,1931-11-11 12:00,242.295,,,1932-06-06 12:00,67.738,,,1932-11-04 12:00,242.522,,,1933-05-29 12:00,69.01,,,1933-10-29 12:00,239.568,,,,,,,1933-12-10 12:00,238.174,,,1934-05-20 12:00,68.001,,,1934-12-07 12:00,242.192,,,1935-05-12 12:00,67.575,,,1935-12-01 12:00,243.814,,
,,,,1926-11-01 12:00,241.468,,,1927-05-25 12:00,70.278,,,1927-10-29 12:00,235.53,,,1927-11-17 12:00,219.771,,,1927-12-11 12:00,243.424,,,1928-05-16 12:00,70.449,,,1928-12-04 12:00,244.705,,,1929-05-07 12:00,66.21,,,1929-11-27 12:00,245.066,,,1930-05-01 12:00,60.318,,,1930-11-20 12:00,245.42,,,1931-06-13 12:00,64.131,,,1931-11-12 12:00,243.785,,,1932-06-07 12:00,69.866,,,1932-11-05 12:00,243.85,,,1933-05-30 12:00,71.209,,,1933-10-30 12:00,240.469,,,,,,,1933-12-11 12:00,239.434,,,1934-05-21 12:00,70.094,,,1934-12-08 12:00,243.722,,,1935-05-13 12:00,69.352,,,1935-12-02 12:00,245.387,,
,,,,1926-11-02 12:00,242.598,,,1927-05-26 12:00,72.418,,,1927-10-30 12:00,235.531,,,1927-11-18 12:00,219.549,,,1927-12-12 12:00,244.914,,,1928-05-17 12:00,72.329,,,1928-12-05 12:00,246.269,,,1929-05-08 12:00,67.689,,,1929-11-28 12:00,246.639,,,1930-05-02 12:00,60.909,,,1930-11-21 12:00,246.967,,,1931-06-14 12:00,65.925,,,1931-11-13 12:00,245.268,,,1932-06-08 12:00,72.016,,,1932-11-06 12:00,245.159,,,1933-05-31 12:00,73.402,,,1933-10-31 12:00,241.307,,,,,,,1933-12-12 12:00,240.729,,,1934-05-22 12:00,72.158,,,1934-12-09 12:00,245.256,,,1935-05-14 12:00,71.077,,,1935-12-03 12:00,246.959,,
,,,,1926-11-03 12:00,243.689,,,1927-05-27 12:00,74.535,,,1927-10-31 12:00,235.39,,,1927-11-19 12:00,219.516,,,1927-12-13 12:00,246.411,,,1928-05-18 12:00,74.163,,,1928-12-06 12:00,247.833,,,1929-05-09 12:00,69.105,,,1929-11-29 12:00,248.21,,,1930-05-03 12:00,61.412,,,1930-11-22 12:00,248.511,,,1931-06-15 12:00,67.761,,,1931-11-14 12:00,246.745,,,1932-06-09 12:00,74.184,,,1932-11-07 12:00,246.446,,,1933-06-01 12:00,75.585,,,1933-11-01 12:00,242.076,,,,,,,1933-12-13 12:00,242.053,,,1934-05-23 12:00,74.188,,,1934-12-10 12:00,246.793,,,1935-05-15 12:00,72.747,,,1935-12-04 12:00,248.53,,
,,,,1926-11-04 12:00,244.737,,,1927-05-28 12:00,76.625,,,1927-11-01 12:00,235.097,,,1927-11-20 12:00,219.664,,,1927-12-14 12:00,247.915,,,1928-05-19 12:00,75.949,,,1928-12-07 12:00,249.397,,,1929-05-10 12:00,70.455,,,1929-11-30 12:00,249.779,,,1930-05-04 12:00,61.825,,,1930-11-23 12:00,250.052,,,1931-06-16 12:00,69.64,,,1931-11-15 12:00,248.213,,,1932-06-10 12:00,76.367,,,1932-11-08 12:00,247.709,,,1933-06-02 12:00,77.753,,,1933-11-02 12:00,242.768,,,,,,,1933-12-14 12:00,243.404,,,1934-05-24 12:00,76.181,,,1934-12-11 12:00,248.332,,,1935-05-16 12:00,74.363,,,1935-12-05 12:00,250.101,,
,,,,1926-11-05 12:00,245.737,,,1927-05-29 12:00,78.684,,,1927-11-02 12:00,234.648,,,1927-11-21 12:00,219.98,,,1927-12-15 12:00,249.425,,,1928-05-20 12:00,77.686,,,1928-12-08 12:00,250.962,,,1929-05-11 12:00,71.739,,,1929-12-01 12:00,251.348,,,1930-05-05 12:00,62.149,,,1930-11-24 12:00,251.59,,,1931-06-17 12:00,71.56,,,1931-11-16 12:00,249.674,,,1932-06-11 12:00,78.56,,,1932-11-09 12:00,248.945,,,1933-06-03 12:00,79.902,,,1933-11-03 12:00,243.374,,,,,,,1933-12-15 12:00,244.777,,,1934-05-25 12:00,78.136,,,1934-12-12 12:00,249.874,,,1935-05-17 12:00,75.922,,,1935-12-06 12:00,251.671,,
,,,,1926-11-06 12:00,246.682,,,1927-05-30 12:00,80.71,,,1927-11-03 12:00,234.038,,,1927-11-22 12:00,220.45,,,1927-12-16 12:00,250.939,,,1928-05-21 12:00,79.372,,,1928-12-09 12:00,252.527,,,1929-05-12 12:00,72.956,,,1929-12-02 12:00,252.916,,,1930-05-06 12:00,62.384,,,1930-11-25 12:00,253.125,,,1931-06-18 12:00,73.52,,,1931-11-17 12:00,251.126,,,1932-06-12 12:00,80.759,,,1932-11-10 12:00,250.151,,,1933-06-04 12:00,82.029,,,1933-11-04 12:00,243.885,,,,,,,1933-12-16 12:00,246.17,,,1934-05-26 12:00,80.05,,,1934-12-13 12:00,251.419,,,1935-05-18 12:00,77.424,,,1935-12-07 12:00,253.241,,
,,,,1926-11-07 12:00,247.567,,,1927-05-31 12:00,82.7,,,1927-11-04 12:00,233.269,,,1927-11-23 12:00,221.059,,,1927-12-17 12:00,252.459,,,1928-05-22 12:00,81.007,,,1928-12-10 12:00,254.093,,,1929-05-13 12:00,74.104,,,1929-12-03 12:00,254.483,,,1930-05-07 12:00,62.532,,,1930-11-26 12:00,254.657,,,1931-06-19 12:00,75.517,,,1931-11-18 12:00,252.568,,,1932-06-13 12:00,82.959,,,1932-11-11 12:00,251.323,,,1933-06-05 12:00,84.129,,,1933-11-05 12:00,244.29,,,,,,,1933-12-17 12:00,247.58,,,1934-05-27 12:00,81.921,,,1934-12-14 12:00,252.965,,,1935-05-19 12:00,78.868,,,1935-12-08 12:00,254.811,,
,,,,1926-11-08 12:00,248.384,,,1927-06-01 12:00,84.652,,,1927-11-05 12:00,232.348,,,1927-11-24 12:00,221.792,,,1927-12-18 12:00,253.983,,,1928-05-23 12:00,82.588,,,1928-12-11 12:00,255.66,,,1929-05-14 12:00,75.183,,,1929-12-04 12:00,256.05,,,1930-05-08 12:00,62.593,,,1930-11-27 12:00,256.187,,,1931-06-20 12:00,77.55,,,1931-11-19 12:00,254.0,,,1932-06-14 12:00,85.155,,,1932-11-12 12:00,252.458,,,1933-06-06 12:00,86.201,,,1933-11-06 12:00,244.579,,,,,,,1933-12-18 12:00,249.005,,,1934-05-28 12:00,83.748,,,1934-12-15 12:00,254.514,,,1935-05-20 12:00,80.253,,,1935-12-09 12:00,256.382,,
,,,,1926-11-09 12:00,249.125,,,1927-06-02 12:00,86.565,,,1927-11-06 12:00,231.289,,,1927-11-25 12:00,222.635,,,1927-12-19 12:00,255.511,,,1928-05-24 12:00,84.117,,,1928-12-12 12:00,257.228,,,1929-05-15 12:00,76.191,,,1929-12-05 12:00,257.617,,,1930-05-09 12:00,62.569,,,1930-11-28 12:00,257.713,,,1931-06-21 12:00,79.615,,,1931-11-20 12:00,255.421,,,1932-06-15 12:00,87.344,,,1932-11-13 12:00,253.55,,,1933-06-07 12:00,88.241,,,1933-11-07 12:00,244.74,,,,,,,1933-12-19 12:00,250.443,,,1934-05-29 12:00,85.529,,,1934-12-16 12:00,256.065,,,1935-05-21 12:00,81.578,,,1935-12-10 12:00,257.953,,
,,,,1926-11-10 12:00,249.78,,,1927-06-03 12:00,88.436,,,1927-11-07 12:00,230.113,,,1927-11-26 12:00,223.575,,,1927-12-20 12:00,257.043,,,1928-05-25 12:00,85.592,,,1928-12-13 12:00,258.798,,,1929-05-16 12:00,77.128,,,1929-12-06 12:00,259.184,,,1930-05-10 12:00,62.464,,,1930-11-29 12:00,259.236,,,1931-06-22 12:00,81.71,,,1931-11-21 12:00,256.828,,,1932-06-16 12:00,89.52,,,1932-11-14 12:00,254.594,,,1933-06-08 12:00,90.247,,,1933-11-08 12:00,244.762,,,,,,,1933-12-20 12:00,251.893,,,1934-05-30 12:00,87.265,,,1934-12-17 12:00,257.618,,,1935-05-22 12:00,82.843,,,1935-12-11 12:00,259.525,,
,,,,1926-11-11 12:00,250.34,,,1927-06-04 12:00,90.266,,,,,,,1927-11-27 12:00,224.598,,,1927-12-21 12:00,258.579,,,1928-05-26 12:00,87.012,,,1928-12-14 12:00,260.369,,,1929-05-17 12:00,77.992,,,1929-12-07 12:00,260.751,,,1930-05-11 12:00,62.282,,,1930-11-30 12:00,260.756,,,1931-06-23 12:00,83.83,,,1931-11-22 12:00,258.221,,,1932-06-17 12:00,91.68,,,1932-11-15 12:00,255.584,,,1933-06-09 12:00,92.217,,,1933-11-09 12:00,244.634,,,,,,,1933-12-21 12:00,253.353,,,1934-05-31 12:00,88.954,,,1934-12-18 12:00,259.174,,,1935-05-23 12:00,84.046,,,1935-12-12 12:00,261.099,,
,,,,1926-11-12 12:00,250.794,,,1927-06-05 12:00,92.052,,,,,,,1927-11-28 12:00,225.695,,,1927-12-22 12:00,260.119,,,1928-05-27 12:00,88.377,,,1928-12-15 12:00,261.941,,,1929-05-18 12:00,78.782,,,1929-12-08 12:00,262.318,,,1930-05-12 12:00,62.025,,,1930-12-01 12:00,262.271,,,1931-06-24 12:00,85.973,,,1931-11-23 12:00,259.599,,,1932-06-18 12:00,93.821,,,1932-11-16 12:00,256.513,,,1933-06-10 12:00,94.151,,,1933-11-10 12:00,244.347,,,,,,,1933-12-22 12:00,254.823,,,1934-06-01 12:00,90.595,,,1934-12-19 12:00,260.732,,,1935-05-24 12:00,85.187,,,1935-12-13 12:00,262.673,,
,,,,1926-11-13 12:00,251.129,,,1927-06-06 12:00,93.795,,,,,,,1927-11-29 12:00,226.855,,,1927-12-23 12:00,261.663,,,1928-05-28 12:00,89.686,,,1928-12-16 12:00,263.516,,,1929-05-19 12:00,79.498,,,1929-12-09 12:00,263.886,,,1930-05-13 12:00,61.702,,,1930-12-02 12:00,263.782,,,1931-06-25 12:00,88.133,,,1931-11-24 12:00,260.957,,,1932-06-19 12:00,95.939,,,1932-11-17 12:00,257.373,,,1933-06-11 12:00,96.047,,,1933-11-11 12:00,243.894,,,,,,,1933-12-23 12:00,256.301,,,1934-06-02 12:00,92.188,,,1934-12-20 12:00,262.293,,,1935-05-25 12:00,86.266,,,1935-12-14 12:00,264.25,,
,,,,1926-11-14 12:00,251.335,,,1927-06-07 12:00,95.494,,,,,,,1927-11-30 12:00,228.07,,,1927-12-24 12:00,263.21,,,1928-05-29 12:00,90.938,,,1928-12-17 12:00,265.093,,,1929-05-20 12:00,80.137,,,1929-12-10 12:00,265.454,,,1930-05-14 12:00,61.316,,,1930-12-03 12:00,265.288,,,1931-06-26 12:00,90.306,,,1931-11-25 12:00,262.296,,,1932-06-20 12:00,98.031,,,1932-11-18 12:00,258.155,,,1933-06-12 12:00,97.903,,,1933-11-12 12:00,243.272,,,,,,,1933-12-24 12:00,257.787,,,1934-06-03 12:00,93.733,,,1934-12-21 12:00,263.857,,,1935-05-26 12:00,87.279,,,1935-12-15 12:00,265.828,,
,,,,1926-11-15 12:00,251.398,,,1927-06-08 12:00,97.148,,,,,,,1927-12-01 12:00,229.331,,,1927-12-25 12:00,264.761,,,1928-05-30 12:00,92.133,,,1928-12-18 12:00,266.673,,,1929-05-21 12:00,80.7,,,1929-12-11 12:00,267.024,,,1930-05-15 12:00,60.876,,,1930-12-04 12:00,266.788,,,1931-06-27 12:00,92.487,,,1931-11-26 12:00,263.61,,,1932-06-21 12:00,100.095,,,1932-11-19 12:00,258.849,,,1933-06-13 12:00,99.72,,,1933-11-13 12:00,242.483,,,,,,,1933-12-25 12:00,259.28,,,1934-06-04 12:00,95.229,,,1934-12-22 12:00,265.424,,,1935-05-27 12:00,88.228,,,1935-12-16 12:00,267.409,,
,,,,1926-11-16 12:00,251.308,,,1927-06-09 12:00,98.757,,,,,,,,,,,1927-12-26 12:00,266.316,,,1928-05-31 12:00,93.269,,,1928-12-19 12:00,268.255,,,1929-05-22 12:00,81.185,,,1929-12-12 12:00,268.593,,,1930-05-16 12:00,60.39,,,1930-12-05 12:00,268.282,,,1931-06-28 12:00,94.672,,,1931-11-27 12:00,264.897,,,1932-06-22 12:00,102.13,,,1932-11-20 12:00,259.444,,,1933-06-14 12:00,101.497,,,1933-11-14 12:00,241.535,,,,,,,1933-12-26 12:00,260.779,,,1934-06-05 12:00,96.675,,,1934-12-23 12:00,266.994,,,1935-05-28 12:00,89.11,,,1935-12-17 12:00,268.991,,
,,,,1926-11-17 12:00,251.054,,,1927-06-10 12:00,100.32,,,,,,,,,,,1927-12-27 12:00,267.875,,,1928-06-01 12:00,94.346,,,1928-12-20 12:00,269.84,,,1929-05-23 12:00,81.592,,,1929-12-13 12:00,270.164,,,1930-05-17 12:00,59.867,,,1930-12-06 12:00,269.767,,,1931-06-29 12:00,96.856,,,1931-11-28 12:00,266.153,,,1932-06-23 12:00,104.133,,,1932-11-21 12:00,259.928,,,1933-06-15 12:00,103.234,,,1933-11-15 12:00,240.443,,,,,,,1933-12-27 12:00,262.286,,,1934-06-06 12:00,98.072,,,1934-12-24 12:00,268.568,,,1935-05-29 12:00,89.924,,,1935-12-18 12:00,270.577,,
,,,,1926-11-18 12:00,250.628,,,1927-06-11 12:00,101.838,,,,,,,,,,,1927-12-28 12:00,269.439,,,1928-06-02 12:00,95.363,,,1928-12-21 12:00,271.429,,,1929-05-24 12:00,81.919,,,1929-12-14 12:00,271.735,,,1930-05-18 12:00,59.315,,,1930-12-07 12:00,271.243,,,1931-06-30 12:00,99.034,,,1931-11-29 12:00,267.374,,,1932-06-24 12:00,106.104,,,1932-11-22 12:00,260.289,,,1933-06-16 12:00,104.93,,,1933-11-16 12:00,239.231,,,,,,,1933-12-28 12:00,263.798,,,1934-06-07 12:00,99.418,,,1934-12-25 12:00,270.146,,,1935-05-30 12:00,90.67,,,1935-12-19 12:00,272.164,,
,,,,1926-11-19 12:00,250.027,,,1927-06-12 12:00,103.31,,,,,,,,,,,1927-12-29 12:00,271.007,,,1928-06-03 12:00,96.317,,,1928-12-22 12:00,273.021,,,1929-05-25 12:00,82.168,,,1929-12-15 12:00,273.306,,,1930-05-19 12:00,58.745,,,1930-12-08 12:00,272.708,,,1931-07-01 12:00,101.202,,,1931-11-30 12:00,268.553,,,1932-06-25 12:00,108.041,,,1932-11-23 12:00,260.514,,,1933-06-17 12:00,106.584,,,1933-11-17 12:00,237.933,,,,,,,1933-12-29 12:00,265.316,,,1934-06-08 12:00,100.713,,,1934-12-26 12:00,271.728,,,1935-05-31 12:00,91.345,,,1935-12-20 12:00,273.755,,
,,,,1926-11-20 12:00,249.252,,,1927-06-13 12:00,104.736,,,,,,,,,,,1927-12-30 12:00,272.579,,,1928-06-04 12:00,97.209,,,1928-12-23 12:00,274.616,,,1929-05-26 12:00,82.337,,,1929-12-16 12:00,274.877,,,1930-05-20 12:00,58.167,,,1930-12-09 12:00,274.16,,,1931-07-02 12:00,103.357,,,1931-12-01 12:00,269.686,,,1932-06-26 12:00,109.944,,,1932-11-24 12:00,260.59,,,1933-06-18 12:00,108.198,,,1933-11-18 12:00,236.585,,,,,,,1933-12-30 12:00,266.84,,,1934-06-09 12:00,101.956,,,1934-12-27 12:00,273.314,,,1935-06-01 12:00,91.949,,,1935-12-21 12:00,275.348,,
,,,,1926-11-21 12:00,248.311,,,1927-06-14 12:00,106.114,,,,,,,,,,,1927-12-31 12:00,274.157,,,1928-06-05 12:00,98.036,,,1928-12-24 12:00,276.216,,,1929-05-27 12:00,82.428,,,1929-12-17 12:00,276.448,,,1930-05-21 12:00,57.592,,,1930-12-10 12:00,275.597,,,1931-07-03 12:00,105.494,,,1931-12-02 12:00,270.765,,,1932-06-27 12:00,111.812,,,1932-11-25 12:00,260.504,,,1933-06-19 12:00,109.77,,,1933-11-19 12:00,235.233,,,,,,,1933-12-31 12:00,268.37,,,1934-06-10 12:00,103.146,,,1934-12-28 12:00,274.904,,,1935-06-02 12:00,92.48,,,1935-12-22 12:00,276.944,,
,,,,1926-11-22 12:00,247.22,,,1927-06-15 12:00,107.445,,,,,,,,,,,1928-01-01 12:00,275.739,,,1928-06-06 12:00,98.798,,,1928-12-25 12:00,277.819,,,1929-05-28 12:00,82.441,,,1929-12-18 12:00,278.017,,,1930-05-22 12:00,57.028,,,1930-12-11 12:00,277.016,,,1931-07-04 12:00,107.612,,,1931-12-03 12:00,271.782,,,1932-06-28 12:00,113.644,,,1932-11-26 12:00,260.246,,,1933-06-20 12:00,111.3,,,1933-11-20 12:00,233.921,,,,,,,1934-01-01 12:00,269.906,,,1934-06-11 12:00,104.283,,,1934-12-29 12:00,276.5,,,1935-06-03 12:00,92.937,,,1935-12-23 12:00,278.543,,
,,,,1926-11-23 12:00,246.003,,,1927-06-16 12:00,108.727,,,,,,,,,,,1928-01-02 12:00,277.327,,,1928-06-07 12:00,99.493,,,1928-12-26 12:00,279.427,,,1929-05-29 12:00,82.379,,,1929-12-19 12:00,279.586,,,1930-05-23 12:00,56.485,,,1930-12-12 12:00,278.413,,,1931-07-05 12:00,109.707,,,1931-12-04 12:00,272.729,,,1932-06-29 12:00,115.442,,,1932-11-27 12:00,259.809,,,1933-06-21 12:00,112.789,,,1933-11-21 12:00,232.692,,,,,,,1934-01-02 12:00,271.447,,,1934-06-12 12:00,105.365,,,1934-12-30 12:00,278.1,,,1935-06-04 12:00,93.318,,,1935-12-24 12:00,280.144,,
,,,,1926-11-24 12:00,244.694,,,1927-06-17 12:00,109.96,,,,,,,,,,,1928-01-03 12:00,278.921,,,1928-06-08 12:00,100.118,,,1928-12-27 12:00,281.039,,,1929-05-30 12:00,82.244,,,1929-12-20 12:00,281.152,,,1930-05-24 12:00,55.973,,,1930-12-13 12:00,279.786,,,1931-07-06 12:00,111.777,,,1931-12-05 12:00,273.595,,,1932-06-30 12:00,117.204,,,1932-11-28 12:00,259.188,,,1933-06-22 12:00,114.235,,,1933-11-22 12:00,231.585,,,,,,,1934-01-03 12:00,272.995,,,1934-06-13 12:00,106.39,,,1934-12-31 12:00,279.706,,,1935-06-05 12:00,93.624,,,1935-12-25 12:00,281.747,,
,,,,1926-11-25 12:00,243.333,,,1927-06-18 12:00,111.144,,,,,,,,,,,1928-01-04 12:00,280.521,,,1928-06-09 12:00,100.674,,,1928-12-28 12:00,282.654,,,1929-05-31 12:00,82.038,,,1929-12-21 12:00,282.714,,,1930-05-25 12:00,55.501,,,1930-12-14 12:00,281.129,,,1931-07-07 12:00,113.82,,,1931-12-06 12:00,274.369,,,1932-07-01 12:00,118.931,,,1932-11-29 12:00,258.387,,,1933-06-23 12:00,115.638,,,1933-11-23 12:00,230.63,,,,,,,1934-01-04 12:00,274.548,,,1934-06-14 12:00,107.359,,,1935-01-01 12:00,281.317,,,1935-06-06 12:00,93.853,,,1935-12-26 12:00,283.353,,
,,,,1926-11-26 12:00,241.965,,,1927-06-19 12:00,112.276,,,,,,,,,,,1928-01-05 12:00,282.127,,,1928-06-10 12:00,101.158,,,1928-12-29 12:00,284.274,,,1929-06-01 12:00,81.767,,,1929-12-22 12:00,284.272,,,1930-05-26 12:00,55.074,,,1930-12-15 12:00,282.438,,,1931-07-08 12:00,115.835,,,1931-12-07 12:00,275.038,,,1932-07-02 12:00,120.622,,,1932-11-30 12:00,257.416,,,1933-06-24 12:00,116.997,,,,,,,,,,,1934-01-05 12:00,276.107,,,1934-06-15 12:00,108.268,,,1935-01-02 12:00,282.934,,,1935-06-07 12:00,94.006,,,1935-12-27 12:00,284.96,,
