Timestamp,G.Sun,HighPrice,LowPrice,Timestamp,G.Sun,HighPrice,LowPrice,Timestamp,G.Sun,HighPrice,LowPrice,Timestamp,G.Sun,HighPrice,LowPrice,Timestamp,G.Sun,HighPrice,LowPrice,Timestamp,G.Sun,HighPrice,LowPrice,Timestamp,G.Sun,HighPrice,LowPrice,Timestamp,G.Sun,HighPrice,LowPrice,Timestamp,G.Sun,HighPrice,LowPrice,Timestamp,G.Sun,HighPrice,LowPrice,Timestamp,G.Sun,HighPrice,LowPrice,Timestamp,G.Sun,HighPrice,LowPrice,Timestamp,G.Sun,HighPrice,LowPrice,Timestamp,G.Sun,HighPrice,LowPrice,Timestamp,G.Sun,HighPrice,LowPrice,Timestamp,G.Sun,HighPrice,LowPrice,Timestamp,G.Sun,HighPrice,LowPrice,Timestamp,G.Sun,HighPrice,LowPrice,Timestamp,G.Sun,HighPrice,LowPrice,Timestamp,G.Sun,HighPrice,LowPrice,Timestamp,G.Sun,HighPrice,LowPrice,Timestamp,G.Sun,HighPrice,LowPrice,Timestamp,G.Sun,HighPrice,LowPrice,Timestamp,G.Sun,HighPrice,LowPrice,Timestamp,G.Sun,HighPrice,LowPrice,Timestamp,G.Sun,HighPrice,LowPrice,Timestamp,G.Sun,HighPrice,LowPrice,Timestamp,G.Sun,HighPrice,LowPrice,Timestamp,G.Sun,HighPrice,LowPrice,Timestamp,G.Sun,HighPrice,LowPrice,Timestamp,G.Sun,HighPrice,LowPrice,Timestamp,G.Sun,HighPrice,LowPrice,Timestamp,G.Sun,HighPrice,LowPrice,Timestamp,G.Sun,HighPrice,LowPrice,Timestamp,G.Sun,HighPrice,LowPrice,Timestamp,G.Sun,HighPrice,LowPrice,Timestamp,G.Sun,HighPrice,LowPrice,Timestamp,G.Sun,HighPrice,LowPrice,Timestamp,G.Sun,HighPrice,LowPrice,Timestamp,G.Sun,HighPrice,LowPrice,Timestamp,G.Sun,HighPrice,LowPrice,Timestamp,G.Sun,HighPrice,LowPrice,Timestamp,G.Sun,HighPrice,LowPrice,Timestamp,G.Sun,HighPrice,LowPrice,Timestamp,G.Sun,HighPrice,LowPrice,Timestamp,G.Sun,HighPrice,LowPrice,Timestamp,G.Sun,HighPrice,LowPrice,Timestamp,G.Sun,HighPrice,LowPrice,Timestamp,G.Sun,HighPrice,LowPrice,Timestamp,G.Sun,HighPrice,LowPrice,Timestamp,G.Sun,HighPrice,LowPrice,Timestamp,G.Sun,HighPrice,LowPrice,Timestamp,G.Sun,HighPrice,LowPrice,Timestamp,G.Sun,HighPrice,LowPrice,Timestamp,G.Sun,HighPrice,LowPrice,Timestamp,G.Sun,HighPrice,LowPrice,Timestamp,G.Sun,HighPrice,LowPrice,Timestamp,G.Sun,HighPrice,LowPrice,Timestamp,G.Sun,HighPrice,LowPrice,Timestamp,G.Sun,HighPrice,LowPrice,Timestamp,G.Sun,HighPrice,LowPrice
,,,,1906-07-16 12:00,113.22,,,1907-01-17 12:00,296.463,,,1907-07-17 12:00,113.95,,,1908-01-17 12:00,296.212,,,1908-07-16 12:00,113.713,,,1909-01-16 12:00,295.967,,,1909-07-16 12:00,113.481,,,1910-01-16 12:00,295.723,,,1910-07-16 12:00,113.258,,,1911-01-17 12:00,296.493,,,1911-07-17 12:00,113.98,,,1912-01-17 12:00,296.251,,,1912-07-16 12:00,113.752,,,1913-01-16 12:00,296.006,,,1913-07-16 12:00,113.523,,,1914-01-16 12:00,295.756,,,1914-07-16 12:00,113.291,,,1915-01-17 12:00,296.527,,,1915-07-17 12:00,114.023,,,1916-01-17 12:00,296.279,,,1916-07-16 12:00,113.789,,,1917-01-16 12:00,296.034,,,1917-07-16 12:00,113.555,,,1918-01-16 12:00,295.789,,,1918-07-16 12:00,113.331,,,1919-01-17 12:00,296.557,,,1919-07-17 12:00,114.05,,,1920-01-17 12:00,296.311,,,1920-07-16 12:00,113.817,,,1921-01-16 12:00,296.065,,,1921-07-16 12:00,113.585,,,1922-01-16 12:00,295.816,,,1922-07-16 12:00,113.349,,,1923-01-17 12:00,296.587,,,1923-07-17 12:00,114.08,,,1924-01-17 12:00,296.339,,,1924-07-16 12:00,113.845,,,1925-01-16 12:00,296.089,,,1925-07-16 12:00,113.611,,,1926-01-16 12:00,295.839,,,1926-07-16 12:00,113.389,,,1927-01-17 12:00,296.605,,,1927-07-17 12:00,114.109,,,1928-01-17 12:00,296.359,,,1928-07-16 12:00,113.878,,,1929-01-16 12:00,296.116,,,1929-07-16 12:00,113.649,,,1930-01-16 12:00,295.869,,,1930-07-16 12:00,113.415,,,1931-01-16 12:00,295.623,,,1931-07-17 12:00,114.144,,,1932-01-17 12:00,296.396,,,1932-07-16 12:00,113.911,,,1933-01-16 12:00,296.151,,,1933-07-16 12:00,113.677,,,1934-01-16 12:00,295.907,,,1934-07-16 12:00,113.456,,,1935-01-16 12:00,295.661,,,1935-07-16 12:00,113.225,,,,,,
,,,,1906-07-17 12:00,114.175,,,1907-01-18 12:00,297.482,,,1907-07-18 12:00,114.904,,,1908-01-18 12:00,297.23,,,1908-07-17 12:00,114.667,,,1909-01-17 12:00,296.986,,,1909-07-17 12:00,114.435,,,1910-01-17 12:00,296.741,,,1910-07-17 12:00,114.212,,,1911-01-18 12:00,297.51,,,1911-07-18 12:00,114.934,,,1912-01-18 12:00,297.27,,,1912-07-17 12:00,114.707,,,1913-01-17 12:00,297.024,,,1913-07-17 12:00,114.476,,,1914-01-17 12:00,296.774,,,1914-07-17 12:00,114.245,,,1915-01-18 12:00,297.546,,,1915-07-18 12:00,114.977,,,1916-01-18 12:00,297.297,,,1916-07-17 12:00,114.743,,,1917-01-17 12:00,297.052,,,1917-07-17 12:00,114.51,,,1918-01-17 12:00,296.808,,,1918-07-17 12:00,114.285,,,1919-01-18 12:00,297.575,,,1919-07-18 12:00,115.004,,,1920-01-18 12:00,297.33,,,1920-07-17 12:00,114.771,,,1921-01-17 12:00,297.084,,,1921-07-17 12:00,114.538,,,1922-01-17 12:00,296.834,,,1922-07-17 12:00,114.304,,,1923-01-18 12:00,297.605,,,1923-07-18 12:00,115.034,,,1924-01-18 12:00,297.357,,,1924-07-17 12:00,114.799,,,1925-01-17 12:00,297.107,,,1925-07-17 12:00,114.565,,,1926-01-17 12:00,296.858,,,1926-07-17 12:00,114.343,,,1927-01-18 12:00,297.623,,,1927-07-18 12:00,115.063,,,1928-01-18 12:00,297.378,,,1928-07-17 12:00,114.832,,,1929-01-17 12:00,297.135,,,1929-07-17 12:00,114.603,,,1930-01-17 12:00,296.887,,,1930-07-17 12:00,114.369,,,1931-01-17 12:00,296.641,,,1931-07-18 12:00,115.099,,,1932-01-18 12:00,297.414,,,1932-07-17 12:00,114.865,,,1933-01-17 12:00,297.169,,,1933-07-17 12:00,114.631,,,1934-01-17 12:00,296.925,,,1934-07-17 12:00,114.41,,,1935-01-17 12:00,296.679,,,1935-07-17 12:00,114.179,,,,,,
,,,,1906-07-18 12:00,115.129,,,1907-01-19 12:00,298.5,,,1907-07-19 12:00,115.858,,,1908-01-19 12:00,298.248,,,1908-07-18 12:00,115.621,,,1909-01-18 12:00,298.004,,,1909-07-18 12:00,115.39,,,1910-01-18 12:00,297.759,,,1910-07-18 12:00,115.166,,,1911-01-19 12:00,298.528,,,1911-07-19 12:00,115.888,,,1912-01-19 12:00,298.288,,,1912-07-18 12:00,115.661,,,1913-01-18 12:00,298.042,,,1913-07-18 12:00,115.43,,,1914-01-18 12:00,297.792,,,1914-07-18 12:00,115.199,,,1915-01-19 12:00,298.564,,,1915-07-19 12:00,115.932,,,1916-01-19 12:00,298.315,,,1916-07-18 12:00,115.696,,,1917-01-18 12:00,298.071,,,1917-07-18 12:00,115.465,,,1918-01-18 12:00,297.826,,,1918-07-18 12:00,115.239,,,1919-01-19 12:00,298.592,,,1919-07-19 12:00,115.958,,,1920-01-19 12:00,298.348,,,1920-07-18 12:00,115.726,,,1921-01-18 12:00,298.102,,,1921-07-18 12:00,115.492,,,1922-01-18 12:00,297.852,,,1922-07-18 12:00,115.258,,,1923-01-19 12:00,298.624,,,1923-07-19 12:00,115.988,,,1924-01-19 12:00,298.375,,,1924-07-18 12:00,115.753,,,1925-01-18 12:00,298.125,,,1925-07-18 12:00,115.52,,,1926-01-18 12:00,297.876,,,1926-07-18 12:00,115.297,,,1927-01-19 12:00,298.641,,,1927-07-19 12:00,116.017,,,1928-01-19 12:00,298.396,,,1928-07-18 12:00,115.787,,,1929-01-18 12:00,298.153,,,1929-07-18 12:00,115.557,,,1930-01-18 12:00,297.905,,,1930-07-18 12:00,115.323,,,1931-01-18 12:00,297.66,,,1931-07-19 12:00,116.053,,,1932-01-19 12:00,298.432,,,1932-07-18 12:00,115.819,,,1933-01-18 12:00,298.187,,,1933-07-18 12:00,115.585,,,1934-01-18 12:00,297.944,,,1934-07-18 12:00,115.364,,,1935-01-18 12:00,297.696,,,1935-07-18 12:00,115.132,,,,,,
,,,,1906-07-19 12:00,116.084,,,1907-01-20 12:00,299.518,,,1907-07-20 12:00,116.812,,,1908-01-20 12:00,299.265,,,1908-07-19 12:00,116.575,,,1909-01-19 12:00,299.022,,,1909-07-19 12:00,116.345,,,1910-01-19 12:00,298.777,,,1910-07-19 12:00,116.12,,,1911-01-20 12:00,299.546,,,1911-07-20 12:00,116.843,,,1912-01-20 12:00,299.307,,,1912-07-19 12:00,116.615,,,1913-01-19 12:00,299.06,,,1913-07-19 12:00,116.384,,,1914-01-19 12:00,298.81,,,1914-07-19 12:00,116.154,,,1915-01-20 12:00,299.582,,,1915-07-20 12:00,116.886,,,1916-01-20 12:00,299.332,,,1916-07-19 12:00,116.651,,,1917-01-19 12:00,299.089,,,1917-07-19 12:00,116.419,,,1918-01-19 12:00,298.844,,,1918-07-19 12:00,116.194,,,1919-01-20 12:00,299.61,,,1919-07-20 12:00,116.912,,,1920-01-20 12:00,299.366,,,1920-07-19 12:00,116.68,,,1921-01-19 12:00,299.119,,,1921-07-19 12:00,116.446,,,1922-01-19 12:00,298.869,,,1922-07-19 12:00,116.212,,,1923-01-20 12:00,299.642,,,1923-07-20 12:00,116.943,,,1924-01-20 12:00,299.392,,,1924-07-19 12:00,116.707,,,1925-01-19 12:00,299.143,,,1925-07-19 12:00,116.474,,,1926-01-19 12:00,298.894,,,1926-07-19 12:00,116.251,,,1927-01-20 12:00,299.658,,,1927-07-20 12:00,116.971,,,1928-01-20 12:00,299.414,,,1928-07-19 12:00,116.742,,,1929-01-19 12:00,299.17,,,1929-07-19 12:00,116.511,,,1930-01-19 12:00,298.923,,,1930-07-19 12:00,116.277,,,1931-01-19 12:00,298.678,,,1931-07-20 12:00,117.008,,,1932-01-20 12:00,299.45,,,1932-07-19 12:00,116.773,,,1933-01-19 12:00,299.205,,,1933-07-19 12:00,116.54,,,1934-01-19 12:00,298.962,,,1934-07-19 12:00,116.319,,,1935-01-19 12:00,298.714,,,1935-07-19 12:00,116.086,,,,,,
,,,,1906-07-20 12:00,117.039,,,1907-01-21 12:00,300.535,,,1907-07-21 12:00,117.766,,,1908-01-21 12:00,300.283,,,1908-07-20 12:00,117.529,,,1909-01-20 12:00,300.04,,,1909-07-20 12:00,117.3,,,1910-01-20 12:00,299.795,,,1910-07-20 12:00,117.074,,,1911-01-21 12:00,300.563,,,1911-07-21 12:00,117.798,,,1912-01-21 12:00,300.325,,,1912-07-20 12:00,117.57,,,1913-01-20 12:00,300.077,,,1913-07-20 12:00,117.338,,,1914-01-20 12:00,299.828,,,1914-07-20 12:00,117.109,,,1915-01-21 12:00,300.6,,,1915-07-21 12:00,117.84,,,1916-01-21 12:00,300.349,,,1916-07-20 12:00,117.605,,,1917-01-20 12:00,300.107,,,1917-07-20 12:00,117.374,,,1918-01-20 12:00,299.861,,,1918-07-20 12:00,117.148,,,1919-01-21 12:00,300.627,,,1919-07-21 12:00,117.867,,,1920-01-21 12:00,300.384,,,1920-07-20 12:00,117.635,,,1921-01-20 12:00,300.137,,,1921-07-20 12:00,117.401,,,1922-01-20 12:00,299.887,,,1922-07-20 12:00,117.167,,,1923-01-21 12:00,300.66,,,1923-07-21 12:00,117.897,,,1924-01-21 12:00,300.41,,,1924-07-20 12:00,117.661,,,1925-01-20 12:00,300.161,,,1925-07-20 12:00,117.429,,,1926-01-20 12:00,299.912,,,1926-07-20 12:00,117.205,,,1927-01-21 12:00,300.676,,,1927-07-21 12:00,117.926,,,1928-01-21 12:00,300.432,,,1928-07-20 12:00,117.696,,,1929-01-20 12:00,300.188,,,1929-07-20 12:00,117.465,,,1930-01-20 12:00,299.94,,,1930-07-20 12:00,117.232,,,1931-01-20 12:00,299.697,,,1931-07-21 12:00,117.963,,,1932-01-21 12:00,300.467,,,1932-07-20 12:00,117.727,,,1933-01-20 12:00,300.223,,,1933-07-20 12:00,117.495,,,1934-01-20 12:00,299.98,,,1934-07-20 12:00,117.273,,,1935-01-20 12:00,299.731,,,1935-07-20 12:00,117.04,,,,,,
,,,,1906-07-21 12:00,117.994,,,1907-01-22 12:00,301.553,,,1907-07-22 12:00,118.721,,,1908-01-22 12:00,301.3,,,1908-07-21 12:00,118.484,,,1909-01-21 12:00,301.058,,,1909-07-21 12:00,118.254,,,1910-01-21 12:00,300.812,,,1910-07-21 12:00,118.028,,,1911-01-22 12:00,301.58,,,1911-07-22 12:00,118.753,,,1912-01-22 12:00,301.342,,,1912-07-21 12:00,118.525,,,1913-01-21 12:00,301.094,,,1913-07-21 12:00,118.293,,,1914-01-21 12:00,300.846,,,1914-07-21 12:00,118.064,,,1915-01-22 12:00,301.617,,,1915-07-22 12:00,118.795,,,1916-01-22 12:00,301.367,,,1916-07-21 12:00,118.559,,,1917-01-21 12:00,301.125,,,1917-07-21 12:00,118.329,,,1918-01-21 12:00,300.879,,,1918-07-21 12:00,118.102,,,1919-01-22 12:00,301.644,,,1919-07-22 12:00,118.822,,,1920-01-22 12:00,301.402,,,1920-07-21 12:00,118.59,,,1921-01-21 12:00,301.154,,,1921-07-21 12:00,118.355,,,1922-01-21 12:00,300.905,,,1922-07-21 12:00,118.122,,,1923-01-22 12:00,301.677,,,1923-07-22 12:00,118.852,,,1924-01-22 12:00,301.427,,,1924-07-21 12:00,118.615,,,1925-01-21 12:00,301.179,,,1925-07-21 12:00,118.384,,,1926-01-21 12:00,300.93,,,1926-07-21 12:00,118.16,,,1927-01-22 12:00,301.693,,,1927-07-22 12:00,118.88,,,1928-01-22 12:00,301.45,,,1928-07-21 12:00,118.651,,,1929-01-21 12:00,301.205,,,1929-07-21 12:00,118.419,,,1930-01-21 12:00,300.958,,,1930-07-21 12:00,118.187,,,1931-01-21 12:00,300.714,,,1931-07-22 12:00,118.917,,,1932-01-22 12:00,301.484,,,1932-07-21 12:00,118.681,,,1933-01-21 12:00,301.241,,,1933-07-21 12:00,118.45,,,1934-01-21 12:00,300.997,,,1934-07-21 12:00,118.228,,,1935-01-21 12:00,300.749,,,1935-07-21 12:00,117.995,,,,,,
,,,,1906-07-22 12:00,118.949,,,1907-01-23 12:00,302.57,,,1907-07-23 12:00,119.675,,,1908-01-23 12:00,302.317,,,1908-07-22 12:00,119.439,,,1909-01-22 12:00,302.076,,,1909-07-22 12:00,119.209,,,1910-01-22 12:00,301.829,,,1910-07-22 12:00,118.983,,,1911-01-23 12:00,302.597,,,1911-07-23 12:00,119.708,,,1912-01-23 12:00,302.36,,,1912-07-22 12:00,119.479,,,1913-01-22 12:00,302.111,,,1913-07-22 12:00,119.247,,,1914-01-22 12:00,301.863,,,1914-07-22 12:00,119.019,,,1915-01-23 12:00,302.635,,,1915-07-23 12:00,119.749,,,1916-01-23 12:00,302.384,,,1916-07-22 12:00,119.514,,,1917-01-22 12:00,302.142,,,1917-07-22 12:00,119.284,,,1918-01-22 12:00,301.896,,,1918-07-22 12:00,119.057,,,1919-01-23 12:00,302.661,,,1919-07-23 12:00,119.777,,,1920-01-23 12:00,302.42,,,1920-07-22 12:00,119.545,,,1921-01-22 12:00,302.171,,,1921-07-22 12:00,119.309,,,1922-01-22 12:00,301.922,,,1922-07-22 12:00,119.077,,,1923-01-23 12:00,302.695,,,1923-07-23 12:00,119.806,,,1924-01-23 12:00,302.444,,,1924-07-22 12:00,119.57,,,1925-01-22 12:00,302.197,,,1925-07-22 12:00,119.339,,,1926-01-22 12:00,301.947,,,1926-07-22 12:00,119.114,,,1927-01-23 12:00,302.71,,,1927-07-23 12:00,119.835,,,1928-01-23 12:00,302.468,,,1928-07-22 12:00,119.606,,,1929-01-22 12:00,302.222,,,1929-07-22 12:00,119.374,,,1930-01-22 12:00,301.975,,,1930-07-22 12:00,119.142,,,1931-01-22 12:00,301.732,,,1931-07-23 12:00,119.872,,,1932-01-23 12:00,302.501,,,1932-07-22 12:00,119.636,,,1933-01-22 12:00,302.258,,,1933-07-22 12:00,119.405,,,1934-01-22 12:00,302.015,,,1934-07-22 12:00,119.182,,,1935-01-22 12:00,301.766,,,1935-07-22 12:00,118.949,,,,,,
,,,,1906-07-23 12:00,119.904,,,1907-01-24 12:00,303.586,,,1907-07-24 12:00,120.63,,,1908-01-24 12:00,303.334,,,1908-07-23 12:00,120.394,,,1909-01-23 12:00,303.094,,,1909-07-23 12:00,120.164,,,1910-01-23 12:00,302.846,,,1910-07-23 12:00,119.937,,,1911-01-24 12:00,303.615,,,1911-07-24 12:00,120.663,,,1912-01-24 12:00,303.377,,,1912-07-23 12:00,120.434,,,1913-01-23 12:00,303.128,,,1913-07-23 12:00,120.202,,,1914-01-23 12:00,302.881,,,1914-07-23 12:00,119.974,,,1915-01-24 12:00,303.652,,,1915-07-24 12:00,120.704,,,1916-01-24 12:00,303.4,,,1916-07-23 12:00,120.469,,,1917-01-23 12:00,303.16,,,1917-07-23 12:00,120.239,,,1918-01-23 12:00,302.913,,,1918-07-23 12:00,120.011,,,1919-01-24 12:00,303.678,,,1919-07-24 12:00,120.733,,,1920-01-24 12:00,303.437,,,1920-07-23 12:00,120.5,,,1921-01-23 12:00,303.188,,,1921-07-23 12:00,120.264,,,1922-01-23 12:00,302.939,,,1922-07-23 12:00,120.032,,,1923-01-24 12:00,303.712,,,1923-07-24 12:00,120.761,,,1924-01-24 12:00,303.461,,,1924-07-23 12:00,120.525,,,1925-01-23 12:00,303.214,,,1925-07-23 12:00,120.294,,,1926-01-23 12:00,302.964,,,1926-07-23 12:00,120.069,,,1927-01-24 12:00,303.727,,,1927-07-24 12:00,120.791,,,1928-01-24 12:00,303.485,,,1928-07-23 12:00,120.561,,,1929-01-23 12:00,303.239,,,1929-07-23 12:00,120.328,,,1930-01-23 12:00,302.992,,,1930-07-23 12:00,120.097,,,1931-01-23 12:00,302.75,,,1931-07-24 12:00,120.827,,,1932-01-24 12:00,303.518,,,1932-07-23 12:00,120.59,,,1933-01-23 12:00,303.276,,,1933-07-23 12:00,120.36,,,1934-01-23 12:00,303.032,,,1934-07-23 12:00,120.137,,,1935-01-23 12:00,302.783,,,1935-07-23 12:00,119.904,,,,,,
,,,,1906-07-24 12:00,120.86,,,1907-01-25 12:00,304.603,,,1907-07-25 12:00,121.585,,,1908-01-25 12:00,304.351,,,1908-07-24 12:00,121.35,,,1909-01-24 12:00,304.111,,,1909-07-24 12:00,121.12,,,1910-01-24 12:00,303.862,,,1910-07-24 12:00,120.892,,,1911-01-25 12:00,304.631,,,1911-07-25 12:00,121.619,,,1912-01-25 12:00,304.394,,,1912-07-24 12:00,121.389,,,1913-01-24 12:00,304.145,,,1913-07-24 12:00,121.157,,,1914-01-24 12:00,303.898,,,1914-07-24 12:00,120.93,,,1915-01-25 12:00,304.668,,,1915-07-25 12:00,121.659,,,1916-01-25 12:00,304.417,,,1916-07-24 12:00,121.424,,,1917-01-24 12:00,304.177,,,1917-07-24 12:00,121.195,,,1918-01-24 12:00,303.929,,,1918-07-24 12:00,120.966,,,1919-01-25 12:00,304.695,,,1919-07-25 12:00,121.688,,,1920-01-25 12:00,304.454,,,1920-07-24 12:00,121.455,,,1921-01-24 12:00,304.204,,,1921-07-24 12:00,121.219,,,1922-01-24 12:00,303.957,,,1922-07-24 12:00,120.988,,,1923-01-25 12:00,304.728,,,1923-07-25 12:00,121.716,,,1924-01-25 12:00,304.477,,,1924-07-24 12:00,121.48,,,1925-01-24 12:00,304.232,,,1925-07-24 12:00,121.25,,,1926-01-24 12:00,303.981,,,1926-07-24 12:00,121.023,,,1927-01-25 12:00,304.743,,,1927-07-25 12:00,121.746,,,1928-01-25 12:00,304.503,,,1928-07-24 12:00,121.516,,,1929-01-24 12:00,304.256,,,1929-07-24 12:00,121.283,,,1930-01-24 12:00,304.009,,,1930-07-24 12:00,121.053,,,1931-01-24 12:00,303.767,,,1931-07-25 12:00,121.782,,,1932-01-25 12:00,304.535,,,1932-07-24 12:00,121.545,,,1933-01-24 12:00,304.293,,,1933-07-24 12:00,121.316,,,1934-01-24 12:00,304.049,,,1934-07-24 12:00,121.092,,,1935-01-24 12:00,303.799,,,1935-07-24 12:00,120.859,,,,,,
,,,,1906-07-25 12:00,121.815,,,1907-01-26 12:00,305.619,,,1907-07-26 12:00,122.54,,,1908-01-26 12:00,305.367,,,1908-07-25 12:00,122.305,,,1909-01-25 12:00,305.128,,,1909-07-25 12:00,122.075,,,1910-01-25 12:00,304.879,,,1910-07-25 12:00,121.847,,,1911-01-26 12:00,305.648,,,1911-07-26 12:00,122.575,,,1912-01-26 12:00,305.411,,,1912-07-25 12:00,122.344,,,1913-01-25 12:00,305.161,,,1913-07-25 12:00,122.112,,,1914-01-25 12:00,304.915,,,1914-07-25 12:00,121.886,,,1915-01-26 12:00,305.685,,,1915-07-26 12:00,122.614,,,1916-01-26 12:00,305.433,,,1916-07-25 12:00,122.38,,,1917-01-25 12:00,305.194,,,1917-07-25 12:00,122.15,,,1918-01-25 12:00,304.946,,,1918-07-25 12:00,121.921,,,1919-01-26 12:00,305.712,,,1919-07-26 12:00,122.644,,,1920-01-26 12:00,305.471,,,1920-07-25 12:00,122.41,,,1921-01-25 12:00,305.22,,,1921-07-25 12:00,122.174,,,1922-01-25 12:00,304.974,,,1922-07-25 12:00,121.944,,,1923-01-26 12:00,305.745,,,1923-07-26 12:00,122.671,,,1924-01-26 12:00,305.493,,,1924-07-25 12:00,122.435,,,1925-01-25 12:00,305.249,,,1925-07-25 12:00,122.205,,,1926-01-25 12:00,304.998,,,1926-07-25 12:00,121.978,,,1927-01-26 12:00,305.76,,,1927-07-26 12:00,122.702,,,1928-01-26 12:00,305.519,,,1928-07-25 12:00,122.472,,,1929-01-25 12:00,305.272,,,1929-07-25 12:00,122.238,,,1930-01-25 12:00,305.026,,,1930-07-25 12:00,122.009,,,1931-01-25 12:00,304.784,,,1931-07-26 12:00,122.737,,,1932-01-26 12:00,305.551,,,1932-07-25 12:00,122.501,,,1933-01-25 12:00,305.31,,,1933-07-25 12:00,122.271,,,1934-01-25 12:00,305.065,,,1934-07-25 12:00,122.046,,,1935-01-25 12:00,304.816,,,1935-07-25 12:00,121.815,,,,,,
,,,,1906-07-26 12:00,122.771,,,1907-01-27 12:00,306.635,,,1907-07-27 12:00,123.495,,,1908-01-27 12:00,306.384,,,1908-07-26 12:00,123.261,,,1909-01-26 12:00,306.144,,,1909-07-26 12:00,123.03,,,1910-01-26 12:00,305.895,,,1910-07-26 12:00,122.802,,,1911-01-27 12:00,306.665,,,1911-07-27 12:00,123.531,,,1912-01-27 12:00,306.427,,,1912-07-26 12:00,123.299,,,1913-01-26 12:00,306.177,,,1913-07-26 12:00,123.068,,,1914-01-26 12:00,305.932,,,1914-07-26 12:00,122.841,,,1915-01-27 12:00,306.701,,,1915-07-27 12:00,123.569,,,1916-01-27 12:00,306.45,,,1916-07-26 12:00,123.336,,,1917-01-26 12:00,306.211,,,1917-07-26 12:00,123.106,,,1918-01-26 12:00,305.962,,,1918-07-26 12:00,122.876,,,1919-01-27 12:00,306.728,,,1919-07-27 12:00,123.6,,,1920-01-27 12:00,306.488,,,1920-07-26 12:00,123.365,,,1921-01-26 12:00,306.236,,,1921-07-26 12:00,123.129,,,1922-01-26 12:00,305.99,,,1922-07-26 12:00,122.899,,,1923-01-27 12:00,306.761,,,1923-07-27 12:00,123.626,,,1924-01-27 12:00,306.51,,,1924-07-26 12:00,123.391,,,1925-01-26 12:00,306.266,,,1925-07-26 12:00,123.161,,,1926-01-26 12:00,306.014,,,1926-07-26 12:00,122.933,,,1927-01-27 12:00,306.776,,,1927-07-27 12:00,123.658,,,1928-01-27 12:00,306.536,,,1928-07-26 12:00,123.427,,,1929-01-26 12:00,306.288,,,1929-07-26 12:00,123.193,,,1930-01-26 12:00,306.043,,,1930-07-26 12:00,122.965,,,1931-01-26 12:00,305.8,,,1931-07-27 12:00,123.693,,,1932-01-27 12:00,306.567,,,1932-07-26 12:00,123.456,,,1933-01-26 12:00,306.327,,,1933-07-26 12:00,123.227,,,1934-01-26 12:00,306.081,,,1934-07-26 12:00,123.002,,,1935-01-26 12:00,305.832,,,1935-07-26 12:00,122.77,,,,,,
,,,,1906-07-27 12:00,123.727,,,1907-01-28 12:00,307.651,,,1907-07-28 12:00,124.451,,,1908-01-28 12:00,307.4,,,1908-07-27 12:00,124.217,,,1909-01-27 12:00,307.161,,,1909-07-27 12:00,123.986,,,1910-01-27 12:00,306.91,,,1910-07-27 12:00,123.758,,,1911-01-28 12:00,307.681,,,1911-07-28 12:00,124.487,,,1912-01-28 12:00,307.443,,,1912-07-27 12:00,124.255,,,1913-01-27 12:00,307.193,,,1913-07-27 12:00,124.024,,,1914-01-27 12:00,306.949,,,1914-07-27 12:00,123.797,,,1915-01-28 12:00,307.717,,,1915-07-28 12:00,124.525,,,1916-01-28 12:00,307.466,,,1916-07-27 12:00,124.292,,,1917-01-27 12:00,307.227,,,1917-07-27 12:00,124.061,,,1918-01-27 12:00,306.978,,,1918-07-27 12:00,123.832,,,1919-01-28 12:00,307.745,,,1919-07-28 12:00,124.556,,,1920-01-28 12:00,307.504,,,1920-07-27 12:00,124.321,,,1921-01-27 12:00,307.252,,,1921-07-27 12:00,124.085,,,1922-01-27 12:00,307.007,,,1922-07-27 12:00,123.855,,,1923-01-28 12:00,307.777,,,1923-07-28 12:00,124.582,,,1924-01-28 12:00,307.526,,,1924-07-27 12:00,124.347,,,1925-01-27 12:00,307.282,,,1925-07-27 12:00,124.117,,,1926-01-27 12:00,307.03,,,1926-07-27 12:00,123.889,,,1927-01-28 12:00,307.793,,,1927-07-28 12:00,124.614,,,1928-01-28 12:00,307.552,,,1928-07-27 12:00,124.383,,,1929-01-27 12:00,307.304,,,1929-07-27 12:00,124.149,,,1930-01-27 12:00,307.059,,,1930-07-27 12:00,123.921,,,1931-01-27 12:00,306.817,,,1931-07-28 12:00,124.648,,,1932-01-28 12:00,307.583,,,1932-07-27 12:00,124.412,,,1933-01-27 12:00,307.344,,,1933-07-27 12:00,124.183,,,1934-01-27 12:00,307.097,,,1934-07-27 12:00,123.957,,,1935-01-27 12:00,306.849,,,1935-07-27 12:00,123.726,,,,,,
