Timestamp,G.Mars,HighPrice,LowPrice,Timestamp,G.Mars,HighPrice,LowPrice,Timestamp,G.Mars,HighPrice,LowPrice,Timestamp,G.Mars,HighPrice,LowPrice,Timestamp,G.Mars,HighPrice,LowPrice,Timestamp,G.Mars,HighPrice,LowPrice,Timestamp,G.Mars,HighPrice,LowPrice,Timestamp,G.Mars,HighPrice,LowPrice,Timestamp,G.Mars,HighPrice,LowPrice,Timestamp,G.Mars,HighPrice,LowPrice,Timestamp,G.Mars,HighPrice,LowPrice,Timestamp,G.Mars,HighPrice,LowPrice,Timestamp,G.Mars,HighPrice,LowPrice,Timestamp,G.Mars,HighPrice,LowPrice,Timestamp,G.Mars,HighPrice,LowPrice,Timestamp,G.Mars,HighPrice,LowPrice,Timestamp,G.Mars,HighPrice,LowPrice,Timestamp,G.Mars,HighPrice,LowPrice,Timestamp,G.Mars,HighPrice,LowPrice,Timestamp,G.Mars,HighPrice,LowPrice,Timestamp,G.Mars,HighPrice,LowPrice,Timestamp,G.Mars,HighPrice,LowPrice,Timestamp,G.Mars,HighPrice,LowPrice,Timestamp,G.Mars,HighPrice,LowPrice,Timestamp,G.Mars,HighPrice,LowPrice,Timestamp,G.Mars,HighPrice,LowPrice,Timestamp,G.Mars,HighPrice,LowPrice,Timestamp,G.Mars,HighPrice,LowPrice,Timestamp,G.Mars,HighPrice,LowPrice,Timestamp,G.Mars,HighPrice,LowPrice,Timestamp,G.Mars,HighPrice,LowPrice,Timestamp,G.Mars,HighPrice,LowPrice,Timestamp,G.Mars,HighPrice,LowPrice,Timestamp,G.Mars,HighPrice,LowPrice,Timestamp,G.Mars,HighPrice,LowPrice
,,,,1906-09-09 12:00,148.216,,,1907-06-30 12:00,285.082,,,1908-08-20 12:00,147.737,,,1909-05-25 12:00,329.85,,,1910-07-30 12:00,146.017,,,1911-05-02 12:00,336.978,,,1912-07-04 12:00,142.403,,,1913-04-10 12:00,338.885,,,1913-12-14 12:00,112.337,,,1915-03-22 12:00,340.36,,,1915-11-17 12:00,139.809,,,1917-03-02 12:00,341.18,,,1917-10-26 12:00,146.277,,,1919-02-09 12:00,340.435,,,1919-10-06 12:00,147.901,,,1921-01-16 12:00,338.844,,,1921-09-17 12:00,148.889,,,1922-12-12 12:00,330.856,,,1923-08-29 12:00,148.527,,,1924-06-04 12:00,321.973,,,1925-08-08 12:00,147.364,,,1926-05-10 12:00,335.047,,,1927-07-15 12:00,144.032,,,1928-04-18 12:00,338.519,,,,,,,,,,,1929-06-07 12:00,134.335,,,1930-03-29 12:00,339.76,,,1930-11-26 12:00,133.974,,,1932-03-09 12:00,340.742,,,1932-11-03 12:00,144.884,,,1934-02-17 12:00,340.693,,,1934-10-14 12:00,147.926,,,,,,
,,,,1906-09-10 12:00,148.85,,,1907-07-01 12:00,284.808,,,1908-08-21 12:00,148.373,,,1909-05-26 12:00,330.473,,,1910-07-31 12:00,146.647,,,1911-05-03 12:00,337.723,,,1912-07-05 12:00,143.012,,,1913-04-11 12:00,339.659,,,1913-12-15 12:00,112.083,,,1915-03-23 12:00,341.144,,,1915-11-18 12:00,140.203,,,1917-03-03 12:00,341.968,,,1917-10-27 12:00,146.835,,,1919-02-10 12:00,341.22,,,1919-10-07 12:00,148.512,,,1921-01-17 12:00,339.619,,,1921-09-18 12:00,149.519,,,1922-12-13 12:00,331.589,,,1923-08-30 12:00,149.163,,,1924-06-05 12:00,322.432,,,1925-08-09 12:00,147.998,,,1926-05-11 12:00,335.766,,,1927-07-16 12:00,144.651,,,1928-04-19 12:00,339.285,,,,,,,,,,,1929-06-08 12:00,134.91,,,1930-03-30 12:00,340.542,,,1930-11-27 12:00,134.213,,,1932-03-10 12:00,341.53,,,1932-11-04 12:00,145.4,,,1934-02-18 12:00,341.481,,,1934-10-15 12:00,148.522,,,,,,
,,,,1906-09-11 12:00,149.484,,,1907-07-02 12:00,284.528,,,1908-08-22 12:00,149.009,,,1909-05-27 12:00,331.095,,,1910-08-01 12:00,147.277,,,1911-05-04 12:00,338.466,,,1912-07-06 12:00,143.623,,,1913-04-12 12:00,340.432,,,1913-12-16 12:00,111.817,,,1915-03-24 12:00,341.929,,,1915-11-19 12:00,140.592,,,1917-03-04 12:00,342.755,,,1917-10-28 12:00,147.391,,,1919-02-11 12:00,342.005,,,1919-10-08 12:00,149.122,,,1921-01-18 12:00,340.393,,,1921-09-19 12:00,150.149,,,1922-12-14 12:00,332.322,,,1923-08-31 12:00,149.799,,,1924-06-06 12:00,322.886,,,1925-08-10 12:00,148.631,,,1926-05-12 12:00,336.485,,,1927-07-17 12:00,145.272,,,1928-04-20 12:00,340.051,,,,,,,,,,,1929-06-09 12:00,135.485,,,1930-03-31 12:00,341.323,,,1930-11-28 12:00,134.443,,,1932-03-11 12:00,342.318,,,1932-11-05 12:00,145.914,,,1934-02-19 12:00,342.268,,,1934-10-16 12:00,149.117,,,,,,
,,,,1906-09-12 12:00,150.118,,,1907-07-03 12:00,284.244,,,1908-08-23 12:00,149.646,,,1909-05-28 12:00,331.714,,,1910-08-02 12:00,147.907,,,1911-05-05 12:00,339.21,,,1912-07-07 12:00,144.234,,,1913-04-13 12:00,341.206,,,1913-12-17 12:00,111.539,,,1915-03-25 12:00,342.713,,,1915-11-20 12:00,140.974,,,1917-03-05 12:00,343.542,,,1917-10-29 12:00,147.945,,,1919-02-12 12:00,342.79,,,1919-10-09 12:00,149.732,,,1921-01-19 12:00,341.167,,,1921-09-20 12:00,150.779,,,1922-12-15 12:00,333.056,,,1923-09-01 12:00,150.435,,,1924-06-07 12:00,323.334,,,1925-08-11 12:00,149.265,,,1926-05-13 12:00,337.203,,,1927-07-18 12:00,145.892,,,1928-04-21 12:00,340.816,,,,,,,,,,,1929-06-10 12:00,136.062,,,1930-04-01 12:00,342.105,,,1930-11-29 12:00,134.664,,,1932-03-12 12:00,343.105,,,1932-11-06 12:00,146.424,,,1934-02-20 12:00,343.055,,,1934-10-17 12:00,149.711,,,,,,
,,,,1906-09-13 12:00,150.752,,,1907-07-04 12:00,283.955,,,1908-08-24 12:00,150.282,,,1909-05-29 12:00,332.332,,,1910-08-03 12:00,148.538,,,1911-05-06 12:00,339.953,,,1912-07-08 12:00,144.845,,,1913-04-14 12:00,341.979,,,1913-12-18 12:00,111.248,,,1915-03-26 12:00,343.497,,,1915-11-21 12:00,141.351,,,1917-03-06 12:00,344.329,,,1917-10-30 12:00,148.497,,,1919-02-13 12:00,343.575,,,1919-10-10 12:00,150.34,,,1921-01-20 12:00,341.94,,,1921-09-21 12:00,151.408,,,1922-12-16 12:00,333.79,,,1923-09-02 12:00,151.071,,,1924-06-08 12:00,323.777,,,1925-08-12 12:00,149.899,,,1926-05-14 12:00,337.92,,,1927-07-19 12:00,146.513,,,1928-04-22 12:00,341.581,,,,,,,,,,,1929-06-11 12:00,136.64,,,1930-04-02 12:00,342.886,,,1930-11-30 12:00,134.875,,,1932-03-13 12:00,343.892,,,1932-11-07 12:00,146.932,,,1934-02-21 12:00,343.842,,,1934-10-18 12:00,150.304,,,,,,
,,,,1906-09-14 12:00,151.385,,,1907-07-05 12:00,283.664,,,1908-08-25 12:00,150.919,,,1909-05-30 12:00,332.947,,,1910-08-04 12:00,149.169,,,1911-05-07 12:00,340.696,,,1912-07-09 12:00,145.458,,,1913-04-15 12:00,342.752,,,1913-12-19 12:00,110.947,,,1915-03-27 12:00,344.281,,,1915-11-22 12:00,141.722,,,1917-03-07 12:00,345.116,,,1917-10-31 12:00,149.047,,,1919-02-14 12:00,344.359,,,1919-10-11 12:00,150.948,,,1921-01-21 12:00,342.713,,,1921-09-22 12:00,152.037,,,1922-12-17 12:00,334.525,,,1923-09-03 12:00,151.707,,,1924-06-09 12:00,324.214,,,1925-08-13 12:00,150.533,,,1926-05-15 12:00,338.637,,,1927-07-20 12:00,147.135,,,1928-04-23 12:00,342.347,,,,,,,,,,,1929-06-12 12:00,137.219,,,1930-04-03 12:00,343.667,,,1930-12-01 12:00,135.076,,,1932-03-14 12:00,344.679,,,1932-11-08 12:00,147.437,,,1934-02-22 12:00,344.628,,,1934-10-19 12:00,150.895,,,,,,
,,,,1906-09-15 12:00,152.018,,,1907-07-06 12:00,283.371,,,1908-08-26 12:00,151.555,,,1909-05-31 12:00,333.561,,,1910-08-05 12:00,149.8,,,1911-05-08 12:00,341.439,,,1912-07-10 12:00,146.07,,,1913-04-16 12:00,343.525,,,1913-12-20 12:00,110.634,,,1915-03-28 12:00,345.064,,,1915-11-23 12:00,142.086,,,1917-03-08 12:00,345.902,,,1917-11-01 12:00,149.595,,,1919-02-15 12:00,345.143,,,1919-10-12 12:00,151.556,,,1921-01-22 12:00,343.486,,,1921-09-23 12:00,152.666,,,1922-12-18 12:00,335.259,,,1923-09-04 12:00,152.344,,,1924-06-10 12:00,324.645,,,1925-08-14 12:00,151.167,,,1926-05-16 12:00,339.353,,,1927-07-21 12:00,147.756,,,1928-04-24 12:00,343.112,,,,,,,,,,,1929-06-13 12:00,137.799,,,1930-04-04 12:00,344.447,,,1930-12-02 12:00,135.268,,,1932-03-15 12:00,345.465,,,1932-11-09 12:00,147.938,,,1934-02-23 12:00,345.414,,,1934-10-20 12:00,151.486,,,,,,
,,,,1906-09-16 12:00,152.651,,,1907-07-07 12:00,283.076,,,1908-08-27 12:00,152.192,,,1909-06-01 12:00,334.172,,,1910-08-06 12:00,150.431,,,1911-05-09 12:00,342.181,,,1912-07-11 12:00,146.684,,,1913-04-17 12:00,344.297,,,1913-12-21 12:00,110.31,,,1915-03-29 12:00,345.848,,,1915-11-24 12:00,142.445,,,1917-03-09 12:00,346.688,,,1917-11-02 12:00,150.142,,,1919-02-16 12:00,345.926,,,1919-10-13 12:00,152.162,,,1921-01-23 12:00,344.259,,,1921-09-24 12:00,153.295,,,1922-12-19 12:00,335.994,,,1923-09-05 12:00,152.98,,,1924-06-11 12:00,325.071,,,1925-08-15 12:00,151.802,,,1926-05-17 12:00,340.069,,,1927-07-22 12:00,148.379,,,1928-04-25 12:00,343.876,,,,,,,,,,,1929-06-14 12:00,138.379,,,1930-04-05 12:00,345.228,,,1930-12-03 12:00,135.449,,,1932-03-16 12:00,346.251,,,1932-11-10 12:00,148.437,,,1934-02-24 12:00,346.2,,,1934-10-21 12:00,152.075,,,,,,
,,,,1906-09-17 12:00,153.284,,,1907-07-08 12:00,282.78,,,1908-08-28 12:00,152.828,,,1909-06-02 12:00,334.782,,,1910-08-07 12:00,151.063,,,1911-05-10 12:00,342.923,,,1912-07-12 12:00,147.298,,,1913-04-18 12:00,345.069,,,1913-12-22 12:00,109.977,,,1915-03-30 12:00,346.631,,,1915-11-25 12:00,142.797,,,1917-03-10 12:00,347.474,,,1917-11-03 12:00,150.686,,,1919-02-17 12:00,346.709,,,1919-10-14 12:00,152.768,,,1921-01-24 12:00,345.031,,,1921-09-25 12:00,153.923,,,1922-12-20 12:00,336.729,,,1923-09-06 12:00,153.616,,,1924-06-12 12:00,325.491,,,1925-08-16 12:00,152.437,,,1926-05-18 12:00,340.784,,,1927-07-23 12:00,149.001,,,1928-04-26 12:00,344.641,,,,,,,,,,,1929-06-15 12:00,138.961,,,1930-04-06 12:00,346.008,,,1930-12-04 12:00,135.62,,,1932-03-17 12:00,347.037,,,1932-11-11 12:00,148.933,,,1934-02-25 12:00,346.985,,,1934-10-22 12:00,152.663,,,,,,
,,,,1906-09-18 12:00,153.917,,,1907-07-09 12:00,282.484,,,1908-08-29 12:00,153.465,,,1909-06-03 12:00,335.389,,,1910-08-08 12:00,151.695,,,1911-05-11 12:00,343.665,,,1912-07-13 12:00,147.912,,,1913-04-19 12:00,345.841,,,1913-12-23 12:00,109.634,,,1915-03-31 12:00,347.413,,,1915-11-26 12:00,143.143,,,1917-03-11 12:00,348.259,,,1917-11-04 12:00,151.228,,,1919-02-18 12:00,347.492,,,1919-10-15 12:00,153.373,,,1921-01-25 12:00,345.802,,,1921-09-26 12:00,154.551,,,1922-12-21 12:00,337.464,,,1923-09-07 12:00,154.252,,,1924-06-13 12:00,325.905,,,1925-08-17 12:00,153.072,,,1926-05-19 12:00,341.498,,,1927-07-24 12:00,149.625,,,1928-04-27 12:00,345.405,,,,,,,,,,,1929-06-16 12:00,139.543,,,1930-04-07 12:00,346.788,,,1930-12-05 12:00,135.78,,,1932-03-18 12:00,347.822,,,1932-11-12 12:00,149.425,,,1934-02-26 12:00,347.77,,,1934-10-23 12:00,153.25,,,,,,
,,,,1906-09-19 12:00,154.549,,,1907-07-10 12:00,282.189,,,1908-08-30 12:00,154.101,,,1909-06-04 12:00,335.994,,,1910-08-09 12:00,152.327,,,1911-05-12 12:00,344.406,,,1912-07-14 12:00,148.527,,,1913-04-20 12:00,346.613,,,1913-12-24 12:00,109.282,,,1915-04-01 12:00,348.196,,,1915-11-27 12:00,143.482,,,1917-03-12 12:00,349.044,,,1917-11-05 12:00,151.768,,,1919-02-19 12:00,348.274,,,1919-10-16 12:00,153.977,,,1921-01-26 12:00,346.573,,,1921-09-27 12:00,155.179,,,1922-12-22 12:00,338.2,,,1923-09-08 12:00,154.888,,,1924-06-14 12:00,326.312,,,1925-08-18 12:00,153.707,,,1926-05-20 12:00,342.212,,,1927-07-25 12:00,150.248,,,1928-04-28 12:00,346.169,,,,,,,,,,,1929-06-17 12:00,140.127,,,1930-04-08 12:00,347.567,,,1930-12-06 12:00,135.93,,,1932-03-19 12:00,348.607,,,1932-11-13 12:00,149.914,,,1934-02-27 12:00,348.554,,,1934-10-24 12:00,153.836,,,,,,
,,,,1906-09-20 12:00,155.181,,,1907-07-11 12:00,281.896,,,1908-08-31 12:00,154.738,,,1909-06-05 12:00,336.597,,,1910-08-10 12:00,152.96,,,1911-05-13 12:00,345.147,,,1912-07-15 12:00,149.143,,,1913-04-21 12:00,347.385,,,1913-12-25 12:00,108.922,,,1915-04-02 12:00,348.978,,,1915-11-28 12:00,143.814,,,1917-03-13 12:00,349.828,,,1917-11-06 12:00,152.306,,,1919-02-20 12:00,349.056,,,1919-10-17 12:00,154.58,,,1921-01-27 12:00,347.344,,,1921-09-28 12:00,155.807,,,1922-12-23 12:00,338.935,,,1923-09-09 12:00,155.524,,,1924-06-15 12:00,326.713,,,1925-08-19 12:00,154.342,,,1926-05-21 12:00,342.925,,,1927-07-26 12:00,150.872,,,1928-04-29 12:00,346.932,,,,,,,,,,,1929-06-18 12:00,140.711,,,1930-04-09 12:00,348.346,,,1930-12-07 12:00,136.068,,,1932-03-20 12:00,349.392,,,1932-11-14 12:00,150.4,,,1934-02-28 12:00,349.338,,,1934-10-25 12:00,154.421,,,,,,
,,,,1906-09-21 12:00,155.813,,,1907-07-12 12:00,281.605,,,1908-09-01 12:00,155.375,,,1909-06-06 12:00,337.198,,,1910-08-11 12:00,153.592,,,1911-05-14 12:00,345.888,,,1912-07-16 12:00,149.759,,,1913-04-22 12:00,348.156,,,1913-12-26 12:00,108.555,,,1915-04-03 12:00,349.759,,,1915-11-29 12:00,144.139,,,1917-03-14 12:00,350.612,,,1917-11-07 12:00,152.841,,,1919-02-21 12:00,349.837,,,1919-10-18 12:00,155.183,,,1921-01-28 12:00,348.114,,,1921-09-29 12:00,156.434,,,1922-12-24 12:00,339.671,,,1923-09-10 12:00,156.16,,,1924-06-16 12:00,327.108,,,1925-08-20 12:00,154.978,,,1926-05-22 12:00,343.637,,,1927-07-27 12:00,151.497,,,1928-04-30 12:00,347.695,,,,,,,,,,,1929-06-19 12:00,141.296,,,1930-04-10 12:00,349.125,,,1930-12-08 12:00,136.196,,,1932-03-21 12:00,350.176,,,1932-11-15 12:00,150.883,,,1934-03-01 12:00,350.121,,,1934-10-26 12:00,155.005,,,,,,
,,,,1906-09-22 12:00,156.445,,,1907-07-13 12:00,281.318,,,1908-09-02 12:00,156.012,,,1909-06-07 12:00,337.796,,,1910-08-12 12:00,154.225,,,1911-05-15 12:00,346.628,,,1912-07-17 12:00,150.376,,,1913-04-23 12:00,348.927,,,1913-12-27 12:00,108.18,,,1915-04-04 12:00,350.541,,,1915-11-30 12:00,144.457,,,1917-03-15 12:00,351.396,,,1917-11-08 12:00,153.375,,,1919-02-22 12:00,350.618,,,1919-10-19 12:00,155.784,,,1921-01-29 12:00,348.884,,,1921-09-30 12:00,157.061,,,1922-12-25 12:00,340.406,,,1923-09-11 12:00,156.796,,,1924-06-17 12:00,327.496,,,1925-08-21 12:00,155.614,,,1926-05-23 12:00,344.349,,,1927-07-28 12:00,152.122,,,1928-05-01 12:00,348.458,,,,,,,,,,,1929-06-20 12:00,141.883,,,1930-04-11 12:00,349.904,,,1930-12-09 12:00,136.312,,,1932-03-22 12:00,350.96,,,1932-11-16 12:00,151.362,,,1934-03-02 12:00,350.904,,,1934-10-27 12:00,155.587,,,,,,
,,,,1906-09-23 12:00,157.077,,,1907-07-14 12:00,281.035,,,1908-09-03 12:00,156.649,,,1909-06-08 12:00,338.391,,,1910-08-13 12:00,154.858,,,1911-05-16 12:00,347.368,,,1912-07-18 12:00,150.993,,,1913-04-24 12:00,349.698,,,1913-12-28 12:00,107.8,,,1915-04-05 12:00,351.322,,,1915-12-01 12:00,144.767,,,1917-03-16 12:00,352.18,,,1917-11-09 12:00,153.906,,,1919-02-23 12:00,351.399,,,1919-10-20 12:00,156.385,,,1921-01-30 12:00,349.654,,,1921-10-01 12:00,157.687,,,1922-12-26 12:00,341.142,,,1923-09-12 12:00,157.433,,,1924-06-18 12:00,327.877,,,1925-08-22 12:00,156.249,,,1926-05-24 12:00,345.06,,,1927-07-29 12:00,152.748,,,1928-05-02 12:00,349.221,,,,,,,,,,,1929-06-21 12:00,142.47,,,1930-04-12 12:00,350.682,,,1930-12-10 12:00,136.417,,,1932-03-23 12:00,351.743,,,1932-11-17 12:00,151.838,,,1934-03-03 12:00,351.687,,,1934-10-28 12:00,156.168,,,,,,
,,,,1906-09-24 12:00,157.709,,,1907-07-15 12:00,280.757,,,1908-09-04 12:00,157.286,,,1909-06-09 12:00,338.984,,,1910-08-14 12:00,155.492,,,1911-05-17 12:00,348.108,,,1912-07-19 12:00,151.611,,,1913-04-25 12:00,350.469,,,1913-12-29 12:00,107.415,,,1915-04-06 12:00,352.103,,,1915-12-02 12:00,145.07,,,1917-03-17 12:00,352.963,,,1917-11-10 12:00,154.435,,,1919-02-24 12:00,352.179,,,1919-10-21 12:00,156.985,,,1921-01-31 12:00,350.423,,,1921-10-02 12:00,158.314,,,1922-12-27 12:00,341.877,,,1923-09-13 12:00,158.069,,,1924-06-19 12:00,328.252,,,1925-08-23 12:00,156.886,,,1926-05-25 12:00,345.771,,,1927-07-30 12:00,153.373,,,1928-05-03 12:00,349.984,,,,,,,,,,,1929-06-22 12:00,143.057,,,1930-04-13 12:00,351.46,,,1930-12-11 12:00,136.51,,,1932-03-24 12:00,352.526,,,1932-11-18 12:00,152.311,,,1934-03-04 12:00,352.469,,,1934-10-29 12:00,156.748,,,,,,
,,,,1906-09-25 12:00,158.34,,,1907-07-16 12:00,280.484,,,1908-09-05 12:00,157.923,,,1909-06-10 12:00,339.574,,,1910-08-15 12:00,156.126,,,1911-05-18 12:00,348.847,,,1912-07-20 12:00,152.229,,,1913-04-26 12:00,351.239,,,1913-12-30 12:00,107.024,,,1915-04-07 12:00,352.884,,,1915-12-03 12:00,145.366,,,1917-03-18 12:00,353.745,,,1917-11-11 12:00,154.961,,,1919-02-25 12:00,352.958,,,1919-10-22 12:00,157.584,,,1921-02-01 12:00,351.192,,,1921-10-03 12:00,158.94,,,1922-12-28 12:00,342.613,,,1923-09-14 12:00,158.705,,,1924-06-20 12:00,328.619,,,1925-08-24 12:00,157.522,,,1926-05-26 12:00,346.48,,,1927-07-31 12:00,154.0,,,1928-05-04 12:00,350.746,,,,,,,,,,,1929-06-23 12:00,143.646,,,1930-04-14 12:00,352.238,,,1930-12-12 12:00,136.59,,,1932-03-25 12:00,353.309,,,1932-11-19 12:00,152.78,,,1934-03-05 12:00,353.251,,,1934-10-30 12:00,157.327,,,,,,
,,,,1906-09-26 12:00,158.971,,,1907-07-17 12:00,280.218,,,1908-09-06 12:00,158.56,,,1909-06-11 12:00,340.162,,,1910-08-16 12:00,156.76,,,1911-05-19 12:00,349.585,,,1912-07-21 12:00,152.848,,,1913-04-27 12:00,352.009,,,1913-12-31 12:00,106.631,,,1915-04-08 12:00,353.664,,,1915-12-04 12:00,145.654,,,1917-03-19 12:00,354.528,,,1917-11-12 12:00,155.485,,,1919-02-26 12:00,353.738,,,1919-10-23 12:00,158.182,,,1921-02-02 12:00,351.96,,,1921-10-04 12:00,159.565,,,1922-12-29 12:00,343.348,,,1923-09-15 12:00,159.341,,,1924-06-21 12:00,328.978,,,1925-08-25 12:00,158.158,,,1926-05-27 12:00,347.189,,,1927-08-01 12:00,154.626,,,1928-05-05 12:00,351.508,,,,,,,,,,,1929-06-24 12:00,144.236,,,1930-04-15 12:00,353.015,,,1930-12-13 12:00,136.659,,,1932-03-26 12:00,354.091,,,1932-11-20 12:00,153.245,,,1934-03-06 12:00,354.032,,,1934-10-31 12:00,157.904,,,,,,
,,,,1906-09-27 12:00,159.602,,,1907-07-18 12:00,279.959,,,1908-09-07 12:00,159.197,,,1909-06-12 12:00,340.746,,,1910-08-17 12:00,157.394,,,1911-05-20 12:00,350.323,,,1912-07-22 12:00,153.467,,,1913-04-28 12:00,352.779,,,1914-01-01 12:00,106.234,,,1915-04-09 12:00,354.444,,,1915-12-05 12:00,145.933,,,1917-03-20 12:00,355.309,,,1917-11-13 12:00,156.006,,,1919-02-27 12:00,354.516,,,1919-10-24 12:00,158.779,,,1921-02-03 12:00,352.728,,,1921-10-05 12:00,160.19,,,1922-12-30 12:00,344.083,,,1923-09-16 12:00,159.977,,,1924-06-22 12:00,329.33,,,1925-08-26 12:00,158.795,,,1926-05-28 12:00,347.897,,,1927-08-02 12:00,155.254,,,1928-05-06 12:00,352.269,,,,,,,,,,,1929-06-25 12:00,144.826,,,1930-04-16 12:00,353.792,,,1930-12-14 12:00,136.715,,,1932-03-27 12:00,354.873,,,1932-11-21 12:00,153.706,,,1934-03-07 12:00,354.813,,,1934-11-01 12:00,158.48,,,,,,
,,,,1906-09-28 12:00,160.232,,,1907-07-19 12:00,279.707,,,1908-09-08 12:00,159.834,,,1909-06-13 12:00,341.328,,,1910-08-18 12:00,158.029,,,1911-05-21 12:00,351.061,,,1912-07-23 12:00,154.087,,,1913-04-29 12:00,353.549,,,1914-01-02 12:00,105.836,,,1915-04-10 12:00,355.223,,,1915-12-06 12:00,146.205,,,1917-03-21 12:00,356.09,,,1917-11-14 12:00,156.525,,,1919-02-28 12:00,355.295,,,1919-10-25 12:00,159.375,,,1921-02-04 12:00,353.495,,,1921-10-06 12:00,160.815,,,1922-12-31 12:00,344.818,,,1923-09-17 12:00,160.613,,,1924-06-23 12:00,329.673,,,1925-08-27 12:00,159.432,,,1926-05-29 12:00,348.605,,,1927-08-03 12:00,155.881,,,1928-05-07 12:00,353.03,,,,,,,,,,,1929-06-26 12:00,145.418,,,1930-04-17 12:00,354.569,,,1930-12-15 12:00,136.759,,,1932-03-28 12:00,355.655,,,1932-11-22 12:00,154.163,,,1934-03-08 12:00,355.593,,,1934-11-02 12:00,159.055,,,,,,
,,,,1906-09-29 12:00,160.863,,,1907-07-20 12:00,279.464,,,1908-09-09 12:00,160.472,,,1909-06-14 12:00,341.906,,,1910-08-19 12:00,158.663,,,1911-05-22 12:00,351.798,,,1912-07-24 12:00,154.708,,,1913-04-30 12:00,354.318,,,1914-01-03 12:00,105.436,,,1915-04-11 12:00,356.002,,,1915-12-07 12:00,146.468,,,1917-03-22 12:00,356.871,,,1917-11-15 12:00,157.041,,,1919-03-01 12:00,356.072,,,1919-10-26 12:00,159.97,,,1921-02-05 12:00,354.262,,,1921-10-07 12:00,161.44,,,1923-01-01 12:00,345.554,,,1923-09-18 12:00,161.249,,,1924-06-24 12:00,330.009,,,1925-08-28 12:00,160.069,,,1926-05-30 12:00,349.311,,,1927-08-04 12:00,156.509,,,1928-05-08 12:00,353.791,,,,,,,,,,,1929-06-27 12:00,146.01,,,1930-04-18 12:00,355.345,,,1930-12-16 12:00,136.789,,,1932-03-29 12:00,356.436,,,1932-11-23 12:00,154.617,,,1934-03-09 12:00,356.373,,,1934-11-03 12:00,159.628,,,,,,
,,,,1906-09-30 12:00,161.493,,,1907-07-21 12:00,279.23,,,1908-09-10 12:00,161.109,,,1909-06-15 12:00,342.481,,,1910-08-20 12:00,159.299,,,1911-05-23 12:00,352.535,,,1912-07-25 12:00,155.329,,,1913-05-01 12:00,355.086,,,1914-01-04 12:00,105.037,,,1915-04-12 12:00,356.781,,,1915-12-08 12:00,146.722,,,1917-03-23 12:00,357.652,,,1917-11-16 12:00,157.555,,,1919-03-02 12:00,356.849,,,1919-10-27 12:00,160.565,,,1921-02-06 12:00,355.029,,,1921-10-08 12:00,162.064,,,1923-01-02 12:00,346.288,,,1923-09-19 12:00,161.885,,,1924-06-25 12:00,330.336,,,1925-08-29 12:00,160.707,,,1926-05-31 12:00,350.017,,,1927-08-05 12:00,157.138,,,1928-05-09 12:00,354.552,,,,,,,,,,,1929-06-28 12:00,146.603,,,1930-04-19 12:00,356.121,,,1930-12-17 12:00,136.807,,,1932-03-30 12:00,357.216,,,1932-11-24 12:00,155.066,,,1934-03-10 12:00,357.153,,,1934-11-04 12:00,160.2,,,,,,
,,,,1906-10-01 12:00,162.124,,,1907-07-22 12:00,279.005,,,1908-09-11 12:00,161.747,,,1909-06-16 12:00,343.053,,,1910-08-21 12:00,159.934,,,1911-05-24 12:00,353.27,,,1912-07-26 12:00,155.95,,,1913-05-02 12:00,355.855,,,1914-01-05 12:00,104.637,,,1915-04-13 12:00,357.559,,,1915-12-09 12:00,146.968,,,1917-03-24 12:00,358.431,,,1917-11-17 12:00,158.066,,,1919-03-03 12:00,357.626,,,1919-10-28 12:00,161.158,,,1921-02-07 12:00,355.795,,,1921-10-09 12:00,162.688,,,1923-01-03 12:00,347.023,,,1923-09-20 12:00,162.521,,,1924-06-26 12:00,330.654,,,1925-08-30 12:00,161.344,,,1926-06-01 12:00,350.722,,,1927-08-06 12:00,157.766,,,1928-05-10 12:00,355.312,,,,,,,,,,,1929-06-29 12:00,147.197,,,1930-04-20 12:00,356.897,,,1930-12-18 12:00,136.812,,,1932-03-31 12:00,357.996,,,1932-11-25 12:00,155.512,,,1934-03-11 12:00,357.932,,,1934-11-05 12:00,160.771,,,,,,
,,,,1906-10-02 12:00,162.754,,,1907-07-23 12:00,278.79,,,1908-09-12 12:00,162.384,,,1909-06-17 12:00,343.621,,,1910-08-22 12:00,160.57,,,1911-05-25 12:00,354.006,,,1912-07-27 12:00,156.573,,,1913-05-03 12:00,356.622,,,1914-01-06 12:00,104.239,,,1915-04-14 12:00,358.336,,,1915-12-10 12:00,147.205,,,1917-03-25 12:00,359.211,,,1917-11-18 12:00,158.574,,,1919-03-04 12:00,358.402,,,1919-10-29 12:00,161.75,,,1921-02-08 12:00,356.56,,,1921-10-10 12:00,163.312,,,1923-01-04 12:00,347.758,,,1923-09-21 12:00,163.156,,,1924-06-27 12:00,330.964,,,1925-08-31 12:00,161.982,,,1926-06-02 12:00,351.425,,,1927-08-07 12:00,158.396,,,1928-05-11 12:00,356.071,,,,,,,,,,,1929-06-30 12:00,147.792,,,1930-04-21 12:00,357.672,,,1930-12-19 12:00,136.804,,,1932-04-01 12:00,358.776,,,1932-11-26 12:00,155.953,,,1934-03-12 12:00,358.71,,,1934-11-06 12:00,161.34,,,,,,
