Timestamp,H.Mars,HighPrice,LowPrice,Timestamp,H.Mars,HighPrice,LowPrice,Timestamp,H.Mars,HighPrice,LowPrice,Timestamp,H.Mars,HighPrice,LowPrice,Timestamp,H.Mars,HighPrice,LowPrice,Timestamp,H.Mars,HighPrice,LowPrice,Timestamp,H.Mars,HighPrice,LowPrice,Timestamp,H.Mars,HighPrice,LowPrice,Timestamp,H.Mars,HighPrice,LowPrice,Timestamp,H.Mars,HighPrice,LowPrice,Timestamp,H.Mars,HighPrice,LowPrice,Timestamp,H.Mars,HighPrice,LowPrice,Timestamp,H.Mars,HighPrice,LowPrice,Timestamp,H.Mars,HighPrice,LowPrice,Timestamp,H.Mars,HighPrice,LowPrice,Timestamp,H.Mars,HighPrice,LowPrice,Timestamp,H.Mars,HighPrice,LowPrice,Timestamp,H.Mars,HighPrice,LowPrice,Timestamp,H.Mars,HighPrice,LowPrice,Timestamp,H.Mars,HighPrice,LowPrice,Timestamp,H.Mars,HighPrice,LowPrice,Timestamp,H.Mars,HighPrice,LowPrice,Timestamp,H.Mars,HighPrice,LowPrice,Timestamp,H.Mars,HighPrice,LowPrice,Timestamp,H.Mars,HighPrice,LowPrice,Timestamp,H.Mars,HighPrice,LowPrice,Timestamp,H.Mars,HighPrice,LowPrice,Timestamp,H.Mars,HighPrice,LowPrice,Timestamp,H.Mars,HighPrice,LowPrice,Timestamp,H.Mars,HighPrice,LowPrice,Timestamp,H.Mars,HighPrice,LowPrice,Timestamp,H.Mars,HighPrice,LowPrice,Timestamp,H.Mars,HighPrice,LowPrice
,,,,1906-11-26 12:00,171.636,,,1907-12-10 12:00,21.115,,,1908-10-13 12:00,171.674,,,1909-10-27 12:00,21.126,,,1910-08-31 12:00,171.721,,,1911-09-14 12:00,21.145,,,1912-07-18 12:00,171.76,,,1913-08-01 12:00,21.201,,,1914-06-05 12:00,171.797,,,1915-06-19 12:00,21.251,,,1916-04-22 12:00,171.836,,,1917-05-06 12:00,21.28,,,1918-03-10 12:00,171.866,,,1919-03-23 12:00,20.738,,,1920-01-26 12:00,171.906,,,1921-02-07 12:00,20.773,,,1921-12-13 12:00,171.947,,,1922-12-26 12:00,20.79,,,1923-10-31 12:00,171.98,,,1924-11-12 12:00,20.821,,,1925-09-17 12:00,172.015,,,1926-09-30 12:00,20.863,,,1927-08-05 12:00,172.051,,,1928-08-17 12:00,20.891,,,1929-06-22 12:00,172.08,,,1930-07-05 12:00,20.947,,,1931-05-09 12:00,171.676,,,1932-05-22 12:00,20.999,,,1933-03-26 12:00,171.725,,,1934-04-09 12:00,21.018,,,1935-02-11 12:00,171.77,,,,,,
,,,,1906-11-27 12:00,172.077,,,1907-12-11 12:00,21.716,,,1908-10-14 12:00,172.115,,,1909-10-28 12:00,21.727,,,1910-09-01 12:00,172.162,,,1911-09-15 12:00,21.746,,,1912-07-19 12:00,172.201,,,1913-08-02 12:00,21.801,,,1914-06-06 12:00,172.238,,,1915-06-20 12:00,21.852,,,1916-04-23 12:00,172.277,,,1917-05-07 12:00,21.88,,,1918-03-11 12:00,172.307,,,1919-03-24 12:00,21.34,,,1920-01-27 12:00,172.346,,,1921-02-08 12:00,21.375,,,1921-12-14 12:00,172.387,,,1922-12-27 12:00,21.391,,,1923-11-01 12:00,172.42,,,1924-11-13 12:00,21.422,,,1925-09-18 12:00,172.455,,,1926-10-01 12:00,21.464,,,1927-08-06 12:00,172.492,,,1928-08-18 12:00,21.492,,,1929-06-23 12:00,172.521,,,1930-07-06 12:00,21.549,,,1931-05-10 12:00,172.117,,,1932-05-23 12:00,21.6,,,1933-03-27 12:00,172.166,,,1934-04-10 12:00,21.62,,,1935-02-12 12:00,172.211,,,,,,
,,,,1906-11-28 12:00,172.518,,,1907-12-12 12:00,22.315,,,1908-10-15 12:00,172.556,,,1909-10-29 12:00,22.326,,,1910-09-02 12:00,172.603,,,1911-09-16 12:00,22.346,,,1912-07-20 12:00,172.642,,,1913-08-03 12:00,22.401,,,1914-06-07 12:00,172.679,,,1915-06-21 12:00,22.451,,,1916-04-24 12:00,172.718,,,1917-05-08 12:00,22.48,,,1918-03-12 12:00,172.748,,,1919-03-25 12:00,21.94,,,1920-01-28 12:00,172.787,,,1921-02-09 12:00,21.975,,,1921-12-15 12:00,172.828,,,1922-12-28 12:00,21.992,,,1923-11-02 12:00,172.861,,,1924-11-14 12:00,22.023,,,1925-09-19 12:00,172.896,,,1926-10-02 12:00,22.065,,,1927-08-07 12:00,172.933,,,1928-08-19 12:00,22.093,,,1929-06-24 12:00,172.962,,,1930-07-07 12:00,22.149,,,1931-05-11 12:00,172.558,,,1932-05-24 12:00,22.201,,,1933-03-28 12:00,172.606,,,1934-04-11 12:00,22.22,,,1935-02-13 12:00,172.652,,,,,,
,,,,1906-11-29 12:00,172.959,,,1907-12-13 12:00,22.914,,,1908-10-16 12:00,172.997,,,1909-10-30 12:00,22.925,,,1910-09-03 12:00,173.044,,,1911-09-17 12:00,22.945,,,1912-07-21 12:00,173.083,,,1913-08-04 12:00,22.999,,,1914-06-08 12:00,173.12,,,1915-06-22 12:00,23.05,,,1916-04-25 12:00,173.159,,,1917-05-09 12:00,23.079,,,1918-03-13 12:00,173.189,,,1919-03-26 12:00,22.54,,,1920-01-29 12:00,173.228,,,1921-02-10 12:00,22.575,,,1921-12-16 12:00,173.27,,,1922-12-29 12:00,22.592,,,1923-11-03 12:00,173.303,,,1924-11-15 12:00,22.622,,,1925-09-20 12:00,173.337,,,1926-10-03 12:00,22.665,,,1927-08-08 12:00,173.374,,,1928-08-20 12:00,22.692,,,1929-06-25 12:00,173.404,,,1930-07-08 12:00,22.748,,,1931-05-12 12:00,172.998,,,1932-05-25 12:00,22.8,,,1933-03-29 12:00,173.047,,,1934-04-12 12:00,22.82,,,1935-02-14 12:00,173.093,,,,,,
,,,,1906-11-30 12:00,173.4,,,1907-12-14 12:00,23.512,,,1908-10-17 12:00,173.439,,,1909-10-31 12:00,23.524,,,1910-09-04 12:00,173.485,,,1911-09-18 12:00,23.543,,,1912-07-22 12:00,173.525,,,1913-08-05 12:00,23.597,,,1914-06-09 12:00,173.562,,,1915-06-23 12:00,23.648,,,1916-04-26 12:00,173.601,,,1917-05-10 12:00,23.677,,,1918-03-14 12:00,173.63,,,1919-03-27 12:00,23.138,,,1920-01-30 12:00,173.67,,,1921-02-11 12:00,23.174,,,1921-12-17 12:00,173.711,,,1922-12-30 12:00,23.191,,,1923-11-04 12:00,173.744,,,1924-11-16 12:00,23.221,,,1925-09-21 12:00,173.779,,,1926-10-04 12:00,23.263,,,1927-08-09 12:00,173.815,,,1928-08-21 12:00,23.291,,,1929-06-26 12:00,173.845,,,1930-07-09 12:00,23.347,,,1931-05-13 12:00,173.44,,,1932-05-26 12:00,23.399,,,1933-03-30 12:00,173.488,,,1934-04-13 12:00,23.419,,,1935-02-15 12:00,173.534,,,,,,
,,,,1906-12-01 12:00,173.842,,,1907-12-15 12:00,24.109,,,1908-10-18 12:00,173.88,,,1909-11-01 12:00,24.121,,,1910-09-05 12:00,173.927,,,1911-09-19 12:00,24.14,,,1912-07-23 12:00,173.966,,,1913-08-06 12:00,24.194,,,1914-06-10 12:00,174.003,,,1915-06-24 12:00,24.245,,,1916-04-27 12:00,174.042,,,1917-05-11 12:00,24.274,,,1918-03-15 12:00,174.072,,,1919-03-28 12:00,23.736,,,1920-01-31 12:00,174.111,,,1921-02-12 12:00,23.772,,,1921-12-18 12:00,174.153,,,1922-12-31 12:00,23.789,,,1923-11-05 12:00,174.185,,,1924-11-17 12:00,23.819,,,1925-09-22 12:00,174.22,,,1926-10-05 12:00,23.861,,,1927-08-10 12:00,174.257,,,1928-08-22 12:00,23.889,,,1929-06-27 12:00,174.287,,,1930-07-10 12:00,23.945,,,1931-05-14 12:00,173.881,,,1932-05-27 12:00,23.997,,,1933-03-31 12:00,173.93,,,1934-04-14 12:00,24.017,,,1935-02-16 12:00,173.975,,,,,,
,,,,1906-12-02 12:00,174.284,,,1907-12-16 12:00,24.706,,,1908-10-19 12:00,174.322,,,1909-11-02 12:00,24.718,,,1910-09-06 12:00,174.369,,,1911-09-20 12:00,24.737,,,1912-07-24 12:00,174.408,,,1913-08-07 12:00,24.791,,,1914-06-11 12:00,174.445,,,1915-06-25 12:00,24.842,,,1916-04-28 12:00,174.484,,,1917-05-12 12:00,24.87,,,1918-03-16 12:00,174.514,,,1919-03-29 12:00,24.333,,,1920-02-01 12:00,174.553,,,1921-02-13 12:00,24.369,,,1921-12-19 12:00,174.595,,,1923-01-01 12:00,24.386,,,1923-11-06 12:00,174.627,,,1924-11-18 12:00,24.416,,,1925-09-23 12:00,174.662,,,1926-10-06 12:00,24.458,,,1927-08-11 12:00,174.699,,,1928-08-23 12:00,24.487,,,1929-06-28 12:00,174.729,,,1930-07-11 12:00,24.542,,,1931-05-15 12:00,174.323,,,1932-05-28 12:00,24.594,,,1933-04-01 12:00,174.372,,,1934-04-15 12:00,24.614,,,1935-02-17 12:00,174.417,,,,,,
,,,,1906-12-03 12:00,174.726,,,1907-12-17 12:00,25.301,,,1908-10-20 12:00,174.764,,,1909-11-03 12:00,25.313,,,1910-09-07 12:00,174.811,,,1911-09-21 12:00,25.332,,,1912-07-25 12:00,174.85,,,1913-08-08 12:00,25.386,,,1914-06-12 12:00,174.887,,,1915-06-26 12:00,25.437,,,1916-04-29 12:00,174.926,,,1917-05-13 12:00,25.466,,,1918-03-17 12:00,174.956,,,1919-03-30 12:00,24.929,,,1920-02-02 12:00,174.995,,,1921-02-14 12:00,24.966,,,1921-12-20 12:00,175.037,,,1923-01-02 12:00,24.983,,,1923-11-07 12:00,175.069,,,1924-11-19 12:00,25.013,,,1925-09-24 12:00,175.104,,,1926-10-07 12:00,25.055,,,1927-08-12 12:00,175.141,,,1928-08-24 12:00,25.083,,,1929-06-29 12:00,175.171,,,1930-07-12 12:00,25.138,,,1931-05-16 12:00,174.764,,,1932-05-29 12:00,25.191,,,1933-04-02 12:00,174.813,,,1934-04-16 12:00,25.211,,,1935-02-18 12:00,174.859,,,,,,
,,,,1906-12-04 12:00,175.168,,,1907-12-18 12:00,25.896,,,1908-10-21 12:00,175.206,,,1909-11-04 12:00,25.908,,,1910-09-08 12:00,175.253,,,1911-09-22 12:00,25.927,,,1912-07-26 12:00,175.293,,,1913-08-09 12:00,25.981,,,1914-06-13 12:00,175.33,,,1915-06-27 12:00,26.032,,,1916-04-30 12:00,175.369,,,1917-05-14 12:00,26.061,,,1918-03-18 12:00,175.398,,,1919-03-31 12:00,25.525,,,1920-02-03 12:00,175.438,,,1921-02-15 12:00,25.561,,,1921-12-21 12:00,175.479,,,1923-01-03 12:00,25.578,,,1923-11-08 12:00,175.512,,,1924-11-20 12:00,25.608,,,1925-09-25 12:00,175.547,,,1926-10-08 12:00,25.65,,,1927-08-13 12:00,175.584,,,1928-08-25 12:00,25.679,,,1929-06-30 12:00,175.613,,,1930-07-13 12:00,25.734,,,1931-05-17 12:00,175.206,,,1932-05-30 12:00,25.786,,,1933-04-03 12:00,175.256,,,1934-04-17 12:00,25.807,,,1935-02-19 12:00,175.301,,,,,,
,,,,1906-12-05 12:00,175.611,,,1907-12-19 12:00,26.489,,,1908-10-22 12:00,175.649,,,1909-11-05 12:00,26.502,,,1910-09-09 12:00,175.696,,,1911-09-23 12:00,26.521,,,1912-07-27 12:00,175.735,,,1913-08-10 12:00,26.575,,,1914-06-14 12:00,175.772,,,1915-06-28 12:00,26.626,,,1916-05-01 12:00,175.811,,,1917-05-15 12:00,26.654,,,1918-03-19 12:00,175.841,,,1919-04-01 12:00,26.119,,,1920-02-04 12:00,175.88,,,1921-02-16 12:00,26.156,,,1921-12-22 12:00,175.922,,,1923-01-04 12:00,26.173,,,1923-11-09 12:00,175.954,,,1924-11-21 12:00,26.203,,,1925-09-26 12:00,175.989,,,1926-10-09 12:00,26.245,,,1927-08-14 12:00,176.026,,,1928-08-26 12:00,26.273,,,1929-07-01 12:00,176.056,,,1930-07-14 12:00,26.328,,,1931-05-18 12:00,175.649,,,1932-05-31 12:00,26.381,,,1933-04-04 12:00,175.698,,,1934-04-18 12:00,26.401,,,1935-02-20 12:00,175.743,,,,,,
,,,,1906-12-06 12:00,176.054,,,1907-12-20 12:00,27.082,,,1908-10-23 12:00,176.091,,,1909-11-06 12:00,27.095,,,1910-09-10 12:00,176.138,,,1911-09-24 12:00,27.114,,,1912-07-28 12:00,176.178,,,1913-08-11 12:00,27.167,,,1914-06-15 12:00,176.215,,,1915-06-29 12:00,27.219,,,1916-05-02 12:00,176.254,,,1917-05-16 12:00,27.247,,,1918-03-20 12:00,176.284,,,1919-04-02 12:00,26.713,,,1920-02-05 12:00,176.323,,,1921-02-17 12:00,26.75,,,1921-12-23 12:00,176.364,,,1923-01-05 12:00,26.767,,,1923-11-10 12:00,176.397,,,1924-11-22 12:00,26.797,,,1925-09-27 12:00,176.432,,,1926-10-10 12:00,26.839,,,1927-08-15 12:00,176.469,,,1928-08-27 12:00,26.867,,,1929-07-02 12:00,176.499,,,1930-07-15 12:00,26.922,,,1931-05-19 12:00,176.091,,,1932-06-01 12:00,26.975,,,1933-04-05 12:00,176.14,,,1934-04-19 12:00,26.995,,,1935-02-21 12:00,176.186,,,,,,
,,,,1906-12-07 12:00,176.497,,,1907-12-21 12:00,27.674,,,1908-10-24 12:00,176.534,,,1909-11-07 12:00,27.688,,,1910-09-11 12:00,176.581,,,1911-09-25 12:00,27.706,,,1912-07-29 12:00,176.621,,,1913-08-12 12:00,27.759,,,1914-06-16 12:00,176.658,,,1915-06-30 12:00,27.811,,,1916-05-03 12:00,176.697,,,1917-05-17 12:00,27.839,,,1918-03-21 12:00,176.727,,,1919-04-03 12:00,27.306,,,1920-02-06 12:00,176.766,,,1921-02-18 12:00,27.343,,,1921-12-24 12:00,176.808,,,1923-01-06 12:00,27.36,,,1923-11-11 12:00,176.84,,,1924-11-23 12:00,27.389,,,1925-09-28 12:00,176.875,,,1926-10-11 12:00,27.432,,,1927-08-16 12:00,176.912,,,1928-08-28 12:00,27.46,,,1929-07-03 12:00,176.942,,,1930-07-16 12:00,27.515,,,1931-05-20 12:00,176.534,,,1932-06-02 12:00,27.568,,,1933-04-06 12:00,176.583,,,1934-04-20 12:00,27.588,,,1935-02-22 12:00,176.628,,,,,,
,,,,1906-12-08 12:00,176.94,,,1907-12-22 12:00,28.266,,,1908-10-25 12:00,176.978,,,1909-11-08 12:00,28.279,,,1910-09-12 12:00,177.025,,,1911-09-26 12:00,28.298,,,1912-07-30 12:00,177.065,,,1913-08-13 12:00,28.351,,,1914-06-17 12:00,177.102,,,1915-07-01 12:00,28.402,,,1916-05-04 12:00,177.141,,,1917-05-18 12:00,28.43,,,1918-03-22 12:00,177.17,,,1919-04-04 12:00,27.898,,,1920-02-07 12:00,177.209,,,1921-02-19 12:00,27.935,,,1921-12-25 12:00,177.251,,,1923-01-07 12:00,27.952,,,1923-11-12 12:00,177.284,,,1924-11-24 12:00,27.981,,,1925-09-29 12:00,177.318,,,1926-10-12 12:00,28.024,,,1927-08-17 12:00,177.356,,,1928-08-29 12:00,28.052,,,1929-07-04 12:00,177.385,,,1930-07-17 12:00,28.107,,,1931-05-21 12:00,176.977,,,1932-06-03 12:00,28.16,,,1933-04-07 12:00,177.026,,,1934-04-21 12:00,28.181,,,1935-02-23 12:00,177.071,,,,,,
,,,,1906-12-09 12:00,177.384,,,1907-12-23 12:00,28.856,,,1908-10-26 12:00,177.421,,,1909-11-09 12:00,28.87,,,1910-09-13 12:00,177.468,,,1911-09-27 12:00,28.888,,,1912-07-31 12:00,177.508,,,1913-08-14 12:00,28.941,,,1914-06-18 12:00,177.545,,,1915-07-02 12:00,28.993,,,1916-05-05 12:00,177.585,,,1917-05-19 12:00,29.021,,,1918-03-23 12:00,177.614,,,1919-04-05 12:00,28.489,,,1920-02-08 12:00,177.653,,,1921-02-20 12:00,28.527,,,1921-12-26 12:00,177.695,,,1923-01-08 12:00,28.543,,,1923-11-13 12:00,177.727,,,1924-11-25 12:00,28.573,,,1925-09-30 12:00,177.762,,,1926-10-13 12:00,28.615,,,1927-08-18 12:00,177.799,,,1928-08-30 12:00,28.644,,,1929-07-05 12:00,177.829,,,1930-07-18 12:00,28.698,,,1931-05-22 12:00,177.421,,,1932-06-04 12:00,28.751,,,1933-04-08 12:00,177.47,,,1934-04-22 12:00,28.772,,,1935-02-24 12:00,177.515,,,,,,
,,,,1906-12-10 12:00,177.827,,,1907-12-24 12:00,29.445,,,1908-10-27 12:00,177.865,,,1909-11-10 12:00,29.459,,,1910-09-14 12:00,177.912,,,1911-09-28 12:00,29.478,,,1912-08-01 12:00,177.952,,,1913-08-15 12:00,29.53,,,1914-06-19 12:00,177.989,,,1915-07-03 12:00,29.582,,,1916-05-06 12:00,178.029,,,1917-05-20 12:00,29.61,,,1918-03-24 12:00,178.058,,,1919-04-06 12:00,29.079,,,1920-02-09 12:00,178.097,,,1921-02-21 12:00,29.117,,,1921-12-27 12:00,178.139,,,1923-01-09 12:00,29.134,,,1923-11-14 12:00,178.171,,,1924-11-26 12:00,29.163,,,1925-10-01 12:00,178.206,,,1926-10-14 12:00,29.205,,,1927-08-19 12:00,178.243,,,1928-08-31 12:00,29.234,,,1929-07-06 12:00,178.273,,,1930-07-19 12:00,29.288,,,1931-05-23 12:00,177.864,,,1932-06-05 12:00,29.341,,,1933-04-09 12:00,177.913,,,1934-04-23 12:00,29.362,,,1935-02-25 12:00,177.958,,,,,,
,,,,1906-12-11 12:00,178.272,,,1907-12-25 12:00,30.034,,,1908-10-28 12:00,178.309,,,1909-11-11 12:00,30.048,,,1910-09-15 12:00,178.356,,,1911-09-29 12:00,30.066,,,1912-08-02 12:00,178.396,,,1913-08-16 12:00,30.119,,,1914-06-20 12:00,178.434,,,1915-07-04 12:00,30.171,,,1916-05-07 12:00,178.473,,,1917-05-21 12:00,30.199,,,1918-03-25 12:00,178.502,,,1919-04-07 12:00,29.668,,,1920-02-10 12:00,178.541,,,1921-02-22 12:00,29.706,,,1921-12-28 12:00,178.583,,,1923-01-10 12:00,29.723,,,1923-11-15 12:00,178.615,,,1924-11-27 12:00,29.752,,,1925-10-02 12:00,178.65,,,1926-10-15 12:00,29.795,,,1927-08-20 12:00,178.688,,,1928-09-01 12:00,29.824,,,1929-07-07 12:00,178.717,,,1930-07-20 12:00,29.877,,,1931-05-24 12:00,178.308,,,1932-06-06 12:00,29.931,,,1933-04-10 12:00,178.357,,,1934-04-24 12:00,29.952,,,1935-02-26 12:00,178.402,,,,,,
,,,,1906-12-12 12:00,178.716,,,1907-12-26 12:00,30.621,,,1908-10-29 12:00,178.754,,,1909-11-12 12:00,30.636,,,1910-09-16 12:00,178.801,,,1911-09-30 12:00,30.654,,,1912-08-03 12:00,178.841,,,1913-08-17 12:00,30.706,,,1914-06-21 12:00,178.878,,,1915-07-05 12:00,30.758,,,1916-05-08 12:00,178.917,,,1917-05-22 12:00,30.787,,,1918-03-26 12:00,178.946,,,1919-04-08 12:00,30.257,,,1920-02-11 12:00,178.985,,,1921-02-23 12:00,30.295,,,1921-12-29 12:00,179.027,,,1923-01-11 12:00,30.312,,,1923-11-16 12:00,179.06,,,1924-11-28 12:00,30.341,,,1925-10-03 12:00,179.094,,,1926-10-16 12:00,30.383,,,1927-08-21 12:00,179.132,,,1928-09-02 12:00,30.412,,,1929-07-08 12:00,179.162,,,1930-07-21 12:00,30.466,,,1931-05-25 12:00,178.752,,,1932-06-07 12:00,30.519,,,1933-04-11 12:00,178.801,,,1934-04-25 12:00,30.541,,,1935-02-27 12:00,178.846,,,,,,
,,,,1906-12-13 12:00,179.161,,,1907-12-27 12:00,31.208,,,1908-10-30 12:00,179.198,,,1909-11-13 12:00,31.223,,,1910-09-17 12:00,179.246,,,1911-10-01 12:00,31.241,,,1912-08-04 12:00,179.285,,,1913-08-18 12:00,31.293,,,1914-06-22 12:00,179.323,,,1915-07-06 12:00,31.345,,,1916-05-09 12:00,179.362,,,1917-05-23 12:00,31.373,,,1918-03-27 12:00,179.391,,,1919-04-09 12:00,30.844,,,1920-02-12 12:00,179.43,,,1921-02-24 12:00,30.883,,,1921-12-30 12:00,179.472,,,1923-01-12 12:00,30.9,,,1923-11-17 12:00,179.504,,,1924-11-29 12:00,30.929,,,1925-10-04 12:00,179.539,,,1926-10-17 12:00,30.971,,,1927-08-22 12:00,179.577,,,1928-09-03 12:00,31.0,,,1929-07-09 12:00,179.607,,,1930-07-22 12:00,31.053,,,1931-05-26 12:00,179.197,,,1932-06-08 12:00,31.107,,,1933-04-12 12:00,179.246,,,1934-04-26 12:00,31.128,,,1935-02-28 12:00,179.291,,,,,,
,,,,1906-12-14 12:00,179.606,,,1907-12-28 12:00,31.794,,,1908-10-31 12:00,179.643,,,1909-11-14 12:00,31.809,,,1910-09-18 12:00,179.691,,,1911-10-02 12:00,31.827,,,1912-08-05 12:00,179.73,,,1913-08-19 12:00,31.879,,,1914-06-23 12:00,179.768,,,1915-07-07 12:00,31.931,,,1916-05-10 12:00,179.807,,,1917-05-24 12:00,31.959,,,1918-03-28 12:00,179.836,,,1919-04-10 12:00,31.431,,,1920-02-13 12:00,179.875,,,1921-02-25 12:00,31.47,,,1921-12-31 12:00,179.917,,,1923-01-13 12:00,31.487,,,1923-11-18 12:00,179.949,,,1924-11-30 12:00,31.516,,,1925-10-05 12:00,179.984,,,1926-10-18 12:00,31.557,,,1927-08-23 12:00,180.022,,,1928-09-04 12:00,31.587,,,1929-07-10 12:00,180.052,,,1930-07-23 12:00,31.64,,,1931-05-27 12:00,179.641,,,1932-06-09 12:00,31.694,,,1933-04-13 12:00,179.69,,,1934-04-27 12:00,31.715,,,1935-03-01 12:00,179.736,,,,,,
,,,,1906-12-15 12:00,180.051,,,1907-12-29 12:00,32.379,,,1908-11-01 12:00,180.089,,,1909-11-15 12:00,32.394,,,1910-09-19 12:00,180.136,,,1911-10-03 12:00,32.412,,,1912-08-06 12:00,180.176,,,1913-08-20 12:00,32.464,,,1914-06-24 12:00,180.213,,,1915-07-08 12:00,32.516,,,1916-05-11 12:00,180.253,,,1917-05-25 12:00,32.544,,,1918-03-29 12:00,180.281,,,1919-04-11 12:00,32.017,,,1920-02-14 12:00,180.32,,,1921-02-26 12:00,32.055,,,1922-01-01 12:00,180.362,,,1923-01-14 12:00,32.073,,,1923-11-19 12:00,180.394,,,1924-12-01 12:00,32.101,,,1925-10-06 12:00,180.429,,,1926-10-19 12:00,32.143,,,1927-08-24 12:00,180.468,,,1928-09-05 12:00,32.173,,,1929-07-11 12:00,180.497,,,1930-07-24 12:00,32.226,,,1931-05-28 12:00,180.086,,,1932-06-10 12:00,32.28,,,1933-04-14 12:00,180.135,,,1934-04-28 12:00,32.301,,,1935-03-02 12:00,180.181,,,,,,
,,,,1906-12-16 12:00,180.497,,,1907-12-30 12:00,32.963,,,1908-11-02 12:00,180.534,,,1909-11-16 12:00,32.978,,,1910-09-20 12:00,180.581,,,1911-10-04 12:00,32.996,,,1912-08-07 12:00,180.621,,,1913-08-21 12:00,33.048,,,1914-06-25 12:00,180.659,,,1915-07-09 12:00,33.1,,,1916-05-12 12:00,180.699,,,1917-05-26 12:00,33.128,,,1918-03-30 12:00,180.727,,,1919-04-12 12:00,32.601,,,1920-02-15 12:00,180.766,,,1921-02-27 12:00,32.641,,,1922-01-02 12:00,180.808,,,1923-01-15 12:00,32.658,,,1923-11-20 12:00,180.84,,,1924-12-02 12:00,32.686,,,1925-10-07 12:00,180.875,,,1926-10-20 12:00,32.728,,,1927-08-25 12:00,180.913,,,1928-09-06 12:00,32.758,,,1929-07-12 12:00,180.943,,,1930-07-25 12:00,32.81,,,1931-05-29 12:00,180.532,,,1932-06-11 12:00,32.865,,,1933-04-15 12:00,180.581,,,1934-04-29 12:00,32.886,,,1935-03-03 12:00,180.626,,,,,,
,,,,1906-12-17 12:00,180.943,,,1907-12-31 12:00,33.546,,,1908-11-03 12:00,180.98,,,1909-11-17 12:00,33.562,,,1910-09-21 12:00,181.027,,,1911-10-05 12:00,33.58,,,1912-08-08 12:00,181.067,,,1913-08-22 12:00,33.631,,,1914-06-26 12:00,181.105,,,1915-07-10 12:00,33.683,,,1916-05-13 12:00,181.145,,,1917-05-27 12:00,33.712,,,1918-03-31 12:00,181.173,,,1919-04-13 12:00,33.185,,,1920-02-16 12:00,181.212,,,1921-02-28 12:00,33.225,,,1922-01-03 12:00,181.254,,,1923-01-16 12:00,33.242,,,1923-11-21 12:00,181.286,,,1924-12-03 12:00,33.271,,,1925-10-08 12:00,181.321,,,1926-10-21 12:00,33.312,,,1927-08-26 12:00,181.359,,,1928-09-07 12:00,33.342,,,1929-07-13 12:00,181.389,,,1930-07-26 12:00,33.394,,,1931-05-30 12:00,180.977,,,1932-06-12 12:00,33.449,,,1933-04-16 12:00,181.026,,,1934-04-30 12:00,33.471,,,1935-03-04 12:00,181.072,,,,,,
,,,,1906-12-18 12:00,181.389,,,1908-01-01 12:00,34.128,,,1908-11-04 12:00,181.426,,,1909-11-18 12:00,34.144,,,1910-09-22 12:00,181.473,,,1911-10-06 12:00,34.162,,,1912-08-09 12:00,181.514,,,1913-08-23 12:00,34.213,,,1914-06-27 12:00,181.552,,,1915-07-11 12:00,34.265,,,1916-05-14 12:00,181.591,,,1917-05-28 12:00,34.294,,,1918-04-01 12:00,181.619,,,1919-04-14 12:00,33.768,,,1920-02-17 12:00,181.658,,,1921-03-01 12:00,33.808,,,1922-01-04 12:00,181.7,,,1923-01-17 12:00,33.826,,,1923-11-22 12:00,181.732,,,1924-12-04 12:00,33.854,,,1925-10-09 12:00,181.767,,,1926-10-22 12:00,33.895,,,1927-08-27 12:00,181.805,,,1928-09-08 12:00,33.925,,,1929-07-14 12:00,181.835,,,1930-07-27 12:00,33.977,,,1931-05-31 12:00,181.423,,,1932-06-13 12:00,34.032,,,1933-04-17 12:00,181.472,,,1934-05-01 12:00,34.054,,,1935-03-05 12:00,181.518,,,,,,
,,,,1906-12-19 12:00,181.836,,,1908-01-02 12:00,34.71,,,1908-11-05 12:00,181.873,,,1909-11-19 12:00,34.726,,,1910-09-23 12:00,181.92,,,1911-10-07 12:00,34.744,,,1912-08-10 12:00,181.96,,,1913-08-24 12:00,34.794,,,1914-06-28 12:00,181.998,,,1915-07-12 12:00,34.847,,,1916-05-15 12:00,182.037,,,1917-05-29 12:00,34.875,,,1918-04-02 12:00,182.066,,,1919-04-15 12:00,34.35,,,1920-02-18 12:00,182.105,,,1921-03-02 12:00,34.39,,,1922-01-05 12:00,182.147,,,1923-01-18 12:00,34.408,,,1923-11-23 12:00,182.179,,,1924-12-05 12:00,34.436,,,1925-10-10 12:00,182.214,,,1926-10-23 12:00,34.478,,,1927-08-28 12:00,182.252,,,1928-09-09 12:00,34.508,,,1929-07-15 12:00,182.282,,,1930-07-28 12:00,34.56,,,1931-06-01 12:00,181.869,,,1932-06-14 12:00,34.614,,,1933-04-18 12:00,181.919,,,1934-05-02 12:00,34.636,,,1935-03-06 12:00,181.964,,,,,,
